Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Alex English*,SF,29,DEN,82,82,36.4,11.7,22.6,0.516,0,0.1,0.167,11.7,22.5,0.519,0.517,5,6,0.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4
12,George Gervin*,SG,30,SAS,78,78,36.3,9.7,19.9,0.487,0.2,0.4,0.364,9.6,19.5,0.49,0.491,6.6,7.8,0.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2
13,Terry Cummings,PF,21,SDC,70,69,36.2,9.8,18.7,0.523,0,0,0,9.8,18.7,0.523,0.523,4.2,5.9,0.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7
14,Darrell Griffith,SG,24,UTA,77,76,36.2,9.8,20.2,0.484,0.5,1.7,0.288,9.3,18.5,0.502,0.496,2.2,3.2,0.679,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.2
15,Jeff Ruland,C,24,WSB,79,47,36.2,7.3,13.3,0.552,0,0,0.333,7.3,13.3,0.552,0.552,4.7,6.9,0.689,3.7,7.3,11,3,0.9,1,3.8,3.9,19.4
16,World B. Free,SG,29,TOT,73,69,36.1,8.9,19.5,0.456,0.2,0.6,0.333,8.7,18.9,0.46,0.461,5.9,8,0.738,1.3,1.5,2.8,4,1.3,0.2,2.9,3.3,23.9
17,Buck Williams,PF,22,NJN,82,82,36.1,6.5,11.1,0.588,0,0,0,6.5,11.1,0.59,0.588,4,6.4,0.62,4.5,8.1,12.5,1.5,1.1,1.3,3,3.3,17
18,Calvin Natt,SF,26,POR,80,80,36,8.1,14.8,0.543,0,0.3,0.15,8,14.6,0.549,0.544,4.2,5.4,0.792,2.7,4.8,7.5,2.1,0.8,0.4,2.5,2.3,20.4
19,Larry Drew,PG,24,KCK,75,74,35.9,8,16.2,0.492,0,0.2,0.125,8,16,0.497,0.493,4.1,5,0.82,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1
20,Eddie Johnson,SF,23,KCK,82,82,35.8,8.3,16.7,0.494,0.2,0.9,0.282,8,15.8,0.506,0.501,3,3.9,0.779,2.3,3.8,6.1,2.6,0.9,0.2,2.2,3.2,19.8
21,Purvis Short,SF,25,GSW,67,57,35.8,8.8,18,0.487,0.1,0.2,0.267,8.7,17.8,0.49,0.489,3.8,4.6,0.828,2.2,3.1,5.3,3.4,1.4,0.2,2.9,3.6,21.4
22,Rickey Green,PG,28,UTA,78,78,35.7,5.9,12.1,0.493,0,0.2,0.154,5.9,11.9,0.497,0.494,2.4,3,0.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2,14.3
23,Marques Johnson,SF,26,MIL,80,80,35.7,9,17.8,0.509,0.1,0.3,0.2,9,17.5,0.514,0.511,3.3,4.5,0.735,2.5,4.6,7,4.5,1.3,0.7,2.5,2.6,21.4
24,Sidney Moncrief*,SG,25,MIL,76,76,35.7,8,15.2,0.524,0,0.1,0.1,8,15.1,0.528,0.525,6.6,7.9,0.826,2.5,3.2,5.8,3.9,1.5,0.3,2.6,2.4,22.5
25,Larry Nance,PF,23,PHO,82,82,35.5,7.2,13,0.55,0,0,0.333,7.2,13,0.551,0.551,2.4,3.5,0.672,2.9,5.7,8.7,2.4,1.2,2.6,2.3,3.1,16.7
26,Kiki Vandeweghe,PF,24,DEN,82,79,35.5,10.3,18.7,0.547,0.2,0.6,0.294,10.1,18.1,0.556,0.552,6,6.8,0.875,1.5,3.8,5.3,2.5,0.8,0.5,2.2,2.4,26.7
27,Bill Laimbeer,C,25,DET,82,82,35,5.3,10.7,0.497,0,0.2,0.154,5.3,10.5,0.502,0.498,3,3.8,0.79,3.4,8.7,12.1,3.2,0.6,1.4,2.1,3.9,13.6
28,Mike Mitchell,SF,27,SAS,80,79,35,8.6,16.8,0.511,0,0,0,8.6,16.7,0.512,0.511,2.7,3.6,0.758,2.4,4.4,6.7,1.2,0.7,0.7,1.6,3.1,19.9
29,Reggie Theus,PG,25,CHI,82,81,34.8,9.1,19.1,0.478,0.3,1.1,0.231,8.9,18,0.493,0.485,5.3,6.6,0.801,1.1,2.5,3.7,5.9,1.7,0.2,3.9,3.4,23.8
30,Gus Williams,PG,29,SEA,80,80,34.5,8.3,17.3,0.477,0,0.5,0.047,8.2,16.8,0.491,0.478,3.5,4.6,0.751,0.9,1.7,2.6,8,2.3,0.3,2.9,1.5,20
31,Mark Aguirre,SF,23,DAL,81,75,34.4,9.5,19.6,0.483,0.2,0.9,0.211,9.3,18.7,0.496,0.488,5.3,7.3,0.728,2.4,3.9,6.3,4.1,1,0.3,3.2,3,24.4
32,Norm Nixon,PG,27,LAL,79,79,34.3,6.7,14.2,0.475,0,0.2,0,6.7,14.1,0.48,0.475,1.6,2.1,0.744,0.8,1.8,2.6,7.2,1.3,0.1,3,2.2,15.1
33,Frank Johnson,PG,24,WSB,68,65,34.2,4.7,11.6,0.408,0.2,0.9,0.23,4.5,10.7,0.423,0.417,2.9,3.8,0.751,0.7,1.9,2.6,8.1,1.6,0.1,3.5,2.5,12.5
34,Jack Sikma*,C,27,SEA,75,71,34.2,6.5,13.9,0.464,0,0.1,0,6.5,13.8,0.468,0.464,5.3,6.4,0.837,2.8,8.6,11.4,3.1,1.2,0.9,2.5,3.5,18.2
35,Artis Gilmore*,C,33,SAS,82,82,34.1,6.8,10.8,0.626,0,0.1,0,6.8,10.8,0.63,0.626,4.5,6,0.74,3.6,8.4,12,1.5,0.5,2.3,3.1,3.3,18
36,Clark Kellogg,PF,21,IND,81,81,34.1,8.4,17.5,0.479,0,0.2,0.222,8.3,17.3,0.482,0.48,3.2,4.3,0.741,4.2,6.4,10.6,2.8,1.7,0.5,2.7,3.7,20.1
37,Geoff Huston,PG,25,CLE,80,79,34,5,10.4,0.482,0.1,0.2,0.333,5,10.3,0.484,0.484,2.1,3.1,0.686,0.5,1.5,2,6.1,0.9,0.1,2.4,2.7,12.2
38,Jim Paxson,SG,25,POR,81,81,33.8,8.4,16.3,0.515,0,0.3,0.16,8.4,16,0.522,0.517,4.8,5.9,0.812,0.8,1.3,2.1,2.9,1.7,0.2,1.9,2,21.7
39,Cliff Robinson,PF,22,CLE,77,75,33.8,7.6,16,0.477,0,0.1,0,7.6,15.9,0.479,0.477,2.8,3.9,0.708,2.5,8.6,11.1,1.9,0.8,0.8,2.9,3.5,18
40,Tom Chambers,PF,23,SDC,79,79,33.7,6.6,13.9,0.472,0,0.1,0,6.6,13.8,0.476,0.472,4.5,6.2,0.723,2.8,3.8,6.6,2.4,1,0.7,3,4.2,17.6
41,Jay Vincent,PF,23,DAL,81,73,33.7,7.7,15.7,0.489,0,0,0,7.7,15.7,0.49,0.489,3.3,4.2,0.784,2.7,4.6,7.3,2.6,0.9,0.6,2.3,3.6,18.7
42,Gene Banks,PF,23,SAS,81,81,33.6,6.2,11.3,0.55,0,0.1,0,6.2,11.3,0.553,0.55,2.4,3.4,0.705,2.7,4.8,7.6,3.4,1,0.3,2.1,2.8,14.9
43,Julius Erving*,SF,32,PHI,72,72,33.6,8.4,16.3,0.517,0,0.1,0.286,8.4,16.2,0.518,0.518,4.6,6,0.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4
44,Maurice Lucas,PF,30,PHO,77,71,33.6,6.4,13.6,0.474,0,0,0.333,6.4,13.5,0.474,0.474,3.6,4.6,0.781,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5
45,Dennis Johnson*,PG,28,PHO,77,74,33.1,5.2,11.2,0.462,0.1,0.4,0.161,5.1,10.8,0.473,0.465,3.8,4.8,0.791,1.2,3.2,4.4,5,1.3,0.5,2.6,2.6,14.2
46,Johnny Moore,PG,24,SAS,77,73,33.1,5.1,10.9,0.468,0.1,0.3,0.227,5.1,10.6,0.475,0.471,1.9,2.6,0.744,0.8,2.8,3.6,9.8,2.5,0.4,2.9,3.2,12.2
47,Allen Leavell,PG,25,HOU,79,76,32.9,5.6,13.4,0.415,0.5,2.2,0.24,5,11.2,0.449,0.434,3.1,3.8,0.832,0.8,1.7,2.5,6.7,2.1,0.2,2.5,2.7,14.8
48,Dominique Wilkins*,SF,23,ATL,82,82,32.9,7.3,14.9,0.493,0,0.1,0.182,7.3,14.7,0.495,0.493,2.8,4.1,0.682,2.8,3.1,5.8,1.6,1,0.8,2.2,2.6,17.5
49,Bernard King*,SF,26,NYK,68,68,32.5,8.9,16.8,0.528,0,0.1,0,8.9,16.7,0.531,0.528,4.1,5.7,0.722,1.5,3.3,4.8,2.9,1.3,0.2,2.9,3.4,21.9
50,Micheal Ray Richardson,PG,27,TOT,64,51,32.4,5.4,12.7,0.425,0.1,0.8,0.157,5.3,11.9,0.442,0.429,1.7,2.5,0.65,1.8,2.8,4.6,6.8,2.8,0.4,3.8,3.8,12.6
51,Kareem Abdul-Jabbar*,C,35,LAL,79,79,32.3,9.1,15.5,0.588,0,0,0,9.1,15.5,0.589,0.588,3.5,4.7,0.749,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8
52,T.R. Dunn,SG,27,DEN,82,80,32.2,3.1,6.4,0.482,0,0,0,3.1,6.4,0.483,0.482,1.5,2,0.73,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6
53,Herb Williams,C,24,IND,78,74,32.2,7.4,14.9,0.499,0,0.1,0,7.4,14.8,0.502,0.499,2,2.8,0.705,1.9,5.5,7.5,3.4,0.7,2.2,2.9,2.9,16.9
54,Darwin Cook,PG,24,NJN,82,47,32,5.4,12,0.449,0.1,0.5,0.211,5.3,11.6,0.459,0.453,2.3,3,0.769,0.9,2,2.9,5.5,2.4,0.6,2.9,2.6,13.2
55,Jamaal Wilkes*,SF,29,LAL,80,80,31.9,8.6,16.1,0.53,0,0.1,0,8.6,16.1,0.533,0.53,2.5,3.4,0.757,1.8,2.5,4.3,2.3,0.8,0.2,1.9,2.8,19.6
56,Robert Parish*,C,29,BOS,78,76,31.5,7.9,14.4,0.55,0,0,0,7.9,14.4,0.551,0.55,3.5,5,0.698,3.3,7.3,10.6,1.8,1,1.9,2.4,2.8,19.3
57,Lonnie Shelton,PF,27,SEA,82,79,31.4,5.3,11.2,0.478,0,0.1,0.167,5.3,11.1,0.48,0.478,1.7,2.3,0.754,1.9,4.1,6,2.9,0.9,0.9,2.1,3.8,12.4
58,Rolando Blackman,SG,23,DAL,75,62,31.3,6.8,13.9,0.492,0,0.2,0.2,6.8,13.7,0.497,0.494,4,5.1,0.78,1.4,2.5,3.9,2.5,0.5,0.4,1.6,1.5,17.7
59,Maurice Cheeks*,PG,26,PHI,79,79,31.2,5.1,9.4,0.542,0,0.1,0.167,5.1,9.4,0.545,0.543,2.3,3,0.754,0.7,2,2.6,6.9,2.3,0.4,2.3,2.3,12.5
60,Jerry Sichting,PG,26,IND,78,58,31.2,4.1,8.5,0.478,0,0.2,0.167,4,8.2,0.487,0.48,1.2,1.4,0.86,0.4,1.6,2,5.6,1.3,0,1.8,2.4,9.3
61,Walter Davis,SG,28,PHO,80,79,31.1,8.3,16.1,0.516,0.1,0.3,0.304,8.2,15.8,0.52,0.519,2.3,2.8,0.818,0.8,1.7,2.5,5,1.5,0.2,2.4,2.3,19
62,Ben Poquette,PF,27,UTA,75,50,31.1,4.4,9.3,0.472,0,0.1,0.2,4.4,9.2,0.474,0.473,2.2,2.9,0.751,2.1,4.9,6.9,2.2,0.9,1.5,1.3,3.5,11
63,Albert King,SF,23,NJN,79,75,31,7.4,15.5,0.475,0.1,0.3,0.261,7.3,15.2,0.479,0.477,2.2,2.9,0.775,2,3.8,5.8,3.7,1.2,0.5,3.1,3.5,17
64,Terry Tyler,SF,26,DET,82,56,31,5.1,10.7,0.478,0,0.2,0.133,5.1,10.5,0.484,0.48,1.8,2.4,0.745,2.2,4.4,6.6,1.9,1.3,2,1.5,2.7,12.1
65,Tree Rollins,C,27,ATL,80,80,30.9,3.3,6.4,0.51,0,0,0,3.3,6.4,0.511,0.51,1.2,1.7,0.726,2.6,6.7,9.3,0.9,0.6,4.3,1.2,3.7,7.8
66,Alvan Adams,C,28,PHO,80,75,30.6,6,12.3,0.486,0,0,0.333,6,12.2,0.487,0.487,2.3,2.7,0.829,2,4.8,6.9,4.7,1.4,0.9,3,3.6,14.2
67,Vinnie Johnson,SG,26,DET,82,51,30.6,6.3,12.4,0.513,0.1,0.5,0.275,6.2,11.9,0.523,0.519,3,3.8,0.778,2,2.3,4.3,3.7,1.1,0.6,1.9,3.2,15.8
68,Andrew Toney,SG,25,PHI,81,81,30.5,7.7,15.4,0.501,0.3,0.9,0.289,7.5,14.5,0.514,0.51,4,5.1,0.788,0.5,2.3,2.8,4.5,1,0.2,3.3,3.1,19.7
69,Dave Corzine,C,26,CHI,82,71,30.4,5.6,11.2,0.497,0,0,0,5.6,11.2,0.498,0.497,2.8,3.9,0.72,3,5.8,8.7,1.9,0.6,1.3,2.8,3,14
70,Dan Issel*,C,34,DEN,80,80,30.4,8.3,16.2,0.51,0.1,0.2,0.211,8.2,16,0.514,0.512,5,6,0.835,1.9,5.6,7.5,2.8,1,0.5,2.2,2.8,21.6
71,Bill Cartwright,C,25,NYK,82,82,30.1,5.5,9.8,0.566,0,0,,5.5,9.8,0.566,0.566,4.6,6.2,0.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7
72,Ray Williams,PG,28,KCK,72,68,30.1,5.8,14.8,0.392,0.2,1,0.203,5.6,13.8,0.406,0.399,3.6,4.6,0.769,1.3,3.3,4.5,7.9,1.7,0.4,4.7,3.4,15.4
73,Michael Brooks,SF,24,SDC,82,26,30,4.9,10.1,0.484,0.1,0.2,0.333,4.8,9.9,0.487,0.487,2.4,3.4,0.697,2.9,3.4,6.4,3.2,1.4,0.5,2.2,3.6,12.2
74,Truck Robinson,PF,31,NYK,81,76,30,4,8.7,0.462,0,0,,4,8.7,0.462,0.462,1.5,2.5,0.587,2.5,5.7,8.1,1.8,0.7,0.3,2.3,3,9.5
75,Rory Sparrow,PG,24,TOT,81,58,30,4.8,10,0.484,0.1,0.3,0.227,4.8,9.7,0.491,0.487,1.8,2.5,0.739,0.8,2.1,2.8,4.9,1.3,0.1,2.4,3.1,11.6
76,Mike Woodson,SG,24,KCK,81,3,30,7.2,14.2,0.506,0.1,0.4,0.212,7.1,13.8,0.515,0.509,3.7,4.7,0.79,1,2,3.1,3.1,1.7,0.7,2.1,2.5,18.2
77,Dave Greenwood,PF,25,CHI,79,61,29.8,3.9,8.7,0.455,0,0.1,0,3.9,8.6,0.457,0.455,2.1,2.9,0.708,2.7,6.9,9.7,1.9,0.7,1.1,1.9,3.3,10
78,Caldwell Jones,C,32,HOU,82,82,29.8,3.7,8.3,0.453,0,0,0,3.7,8.2,0.455,0.453,2,2.5,0.786,2.7,5.4,8.1,1.7,0.6,1.6,2.1,3.4,9.5
79,Brad Davis,PG,27,DAL,79,78,29.4,4.5,7.9,0.572,0.1,0.5,0.256,4.4,7.4,0.595,0.58,2.4,2.8,0.845,0.4,2.1,2.5,7.2,1,0.1,1.8,2.2,11.6
80,David Thompson*,SG,28,SEA,75,64,28.7,5.9,12.3,0.481,0,0.1,0.2,5.9,12.2,0.484,0.482,4,5.1,0.784,1.3,2.3,3.6,3,0.6,0.4,2.2,1.9,15.9
81,Pat Cummings,C,26,DAL,81,71,28.6,5.3,10.8,0.493,0,0,0,5.3,10.8,0.494,0.493,1.8,2.4,0.755,2.8,5.5,8.2,1.8,0.7,0.4,2,3.7,12.5
82,Kevin McHale*,PF,25,BOS,82,13,28.6,5.9,10.9,0.541,0,0,0,5.9,10.9,0.541,0.541,2.4,3.3,0.717,2.6,4.1,6.7,1.3,0.4,2.3,1.9,2.9,14.1
83,Cedric Maxwell,SF,27,BOS,79,71,28.5,4.2,8.4,0.499,0,0,0,4.2,8.4,0.5,0.499,3.5,4.4,0.812,2.3,3,5.3,2.4,0.8,0.5,2.1,2.6,11.9
84,Jeff Wilkins,C,27,UTA,81,34,28.5,4.8,10.1,0.477,0,0,0,4.8,10,0.478,0.477,1.9,2.5,0.78,1.9,5.5,7.4,1.6,0.5,0.5,2.3,3.1,11.5
85,Kenny Carr,PF,27,POR,82,26,28.4,4.4,8.7,0.505,0,0.1,0.333,4.4,8.7,0.506,0.506,3.1,4.5,0.697,2.2,5,7.2,1.4,0.8,0.5,2.3,3.7,12
86,Elvin Hayes*,PF,37,HOU,81,43,28.4,5.2,11,0.476,0,0,0.5,5.2,10.9,0.476,0.478,2.4,3.5,0.683,2.5,5.1,7.6,2,0.6,1,2.5,2.9,12.9
87,Billy Knight,SG,30,IND,80,54,28.3,6.4,12.3,0.52,0,0.2,0.158,6.4,12.1,0.527,0.522,4.3,5.1,0.841,1.9,2.2,4.1,2.4,0.8,0.1,2.4,1.8,17.1
88,George Johnson,SF,26,IND,82,64,28,5,10.5,0.477,0.1,0.5,0.184,4.9,10,0.49,0.481,1.5,2.1,0.733,2.1,4.5,6.6,2.7,0.9,0.6,3,3.4,11.6
89,Danny Schayes,C,23,TOT,82,50,27.9,4.2,9.1,0.457,0,0,0,4.2,9.1,0.457,0.457,2.8,3.6,0.773,2.4,5.3,7.7,2.5,0.7,1.2,3.1,4,11.1
90,Wally Walker,SF,28,HOU,82,59,27.5,4.4,9.8,0.449,0,0,0.25,4.4,9.8,0.45,0.45,0.9,1.4,0.621,1.7,2.9,4.5,2.4,0.5,0.3,1.8,2.5,9.7
91,Quintin Dailey,SG,22,CHI,76,32,27.4,6.2,13.3,0.466,0.1,0.3,0.2,6.1,12.9,0.473,0.469,2.7,3.7,0.73,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1
92,Rod Higgins,SF,23,CHI,82,42,26.8,3.8,8.5,0.448,0.2,0.5,0.317,3.7,8,0.457,0.458,2.5,3.2,0.792,1.9,2.5,4.5,2.1,0.8,0.8,1.5,3,10.3
93,Craig Hodges,SG,22,SDC,76,48,26.6,4.2,9.3,0.452,0.3,1.2,0.222,3.9,8.1,0.485,0.466,1.2,1.7,0.723,0.7,0.9,1.6,3.6,1.1,0.1,2.1,2.5,9.9
94,Ron Brewer,SG,27,TOT,74,52,26.5,4.6,10.9,0.426,0.1,0.2,0.389,4.6,10.7,0.427,0.431,1.9,2.3,0.835,0.8,1.1,1.9,1.3,1.2,0.3,1.3,1.7,11.3
95,Junior Bridgeman,SF,29,MIL,70,5,26.5,6,12.2,0.492,0,0.2,0.077,6,12,0.498,0.492,2.3,2.8,0.837,0.6,2.9,3.5,3,0.6,0.1,1.7,2.2,14.4
96,Mickey Johnson,PF,30,TOT,78,16,26.3,5,11.8,0.425,0,0.5,0.083,5,11.3,0.438,0.426,4,4.9,0.821,2.1,4.2,6.3,3.3,1.1,0.6,3.1,3.7,14.1
97,Michael Cooper,SG,26,LAL,82,3,26.2,3.2,6.1,0.535,0.1,0.3,0.238,3.2,5.8,0.548,0.54,1.2,1.6,0.785,1,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8
98,Wayne Cooper,C,26,POR,80,60,26.2,4,9,0.443,0,0.1,0,4,9,0.446,0.443,1.7,2.5,0.685,2.7,5,7.6,1.5,0.3,1.7,2,4,9.7
99,Lorenzo Romar,PG,24,GSW,82,64,26,3.2,7,0.465,0.1,0.4,0.303,3.1,6.6,0.475,0.474,1,1.3,0.743,0.3,1.4,1.7,5.5,1.2,0.1,1.7,1.7,7.6
100,Darryl Dawkins,C,26,NJN,81,81,25.8,5,8.3,0.599,0,0,,5,8.3,0.599,0.599,2,3.2,0.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12
101,Danny Ainge,SG,23,BOS,80,76,25.6,4.5,9,0.496,0.1,0.4,0.172,4.4,8.6,0.509,0.499,0.9,1.2,0.742,1,1.6,2.7,3.1,1.4,0.1,1.2,3.2,9.9
102,James Worthy*,SF,21,LAL,77,1,25.6,5.8,10,0.579,0,0.1,0.25,5.8,10,0.581,0.58,1.8,2.9,0.624,2,3.1,5.2,1.7,1.2,0.8,2.3,2.9,13.4
103,Joe Bryant,SF,28,HOU,81,56,25.4,4.2,9.5,0.448,0.1,0.4,0.222,4.1,9,0.459,0.453,1.4,2,0.703,1.1,2.3,3.4,2.3,1,0.4,2.2,3.2,10
104,Danny Vranes,SF,24,SEA,82,73,25,2.8,5.2,0.527,0,0,0,2.8,5.2,0.528,0.527,1.4,2.5,0.55,2.2,3,5.2,1.5,0.6,0.6,1.2,3.1,6.9
105,Fat Lever,PG,22,POR,81,45,24.9,3.2,7.3,0.431,0.1,0.2,0.333,3.1,7.1,0.434,0.435,1.4,2,0.73,1,1.7,2.8,5.3,1.9,0.2,1.7,2.2,7.8
106,Paul Westphal*,SG,32,NYK,80,59,24.7,4,8.7,0.459,0.2,0.6,0.292,3.8,8.1,0.471,0.469,1.9,2.3,0.804,0.2,1.2,1.4,5.5,1.1,0.2,2.5,2.3,10
107,Al Wood,SF,24,SDC,76,47,24,4.5,9.7,0.464,0.2,0.7,0.3,4.3,9.1,0.475,0.474,1.6,2.1,0.77,1.3,1.8,3.1,1.8,0.7,0.5,1.5,2.5,10.9
108,Scott Wedman,SF,30,TOT,75,35,23.9,5,10.5,0.475,0.1,0.4,0.313,4.9,10.1,0.481,0.481,1.1,1.4,0.794,1.3,2.5,3.8,1.6,0.6,0.2,1.7,3,11.2
109,Phil Hubbard,SF,26,CLE,82,38,23.8,3.5,7.3,0.482,0,0,0,3.5,7.3,0.484,0.482,2.5,3.6,0.689,2.7,3,5.7,1.1,1.1,0.1,1.9,3.3,9.5
110,Bobby Jones*,PF,31,PHI,74,0,23.6,3.4,6.2,0.543,0,0,0,3.4,6.2,0.545,0.543,2.2,2.8,0.793,1.4,3.3,4.6,1.9,1.1,1.2,1.5,2.7,9
111,Alton Lister,PF,24,MIL,80,37,23.6,3.4,6.4,0.529,0,0,,3.4,6.4,0.529,0.529,1.6,3,0.537,2.1,5,7.1,1.4,0.6,2.2,2.3,4.1,8.4
112,James Bailey,PF,25,TOT,75,39,23.5,5.1,10.3,0.497,0,0,0,5.1,10.3,0.498,0.497,3,4.3,0.702,2.3,4,6.3,0.9,0.6,0.8,2.6,3.6,13.3
113,Trent Tucker,SG,23,NYK,78,59,23.5,3.8,8.3,0.462,0.2,0.4,0.467,3.7,7.9,0.462,0.473,0.6,0.8,0.672,1,1.8,2.8,2.5,0.7,0.1,0.9,3,8.4
114,Terry Teagle,SG,22,HOU,73,44,23.4,4.5,10.6,0.428,0.1,0.4,0.345,4.4,10.2,0.431,0.434,1.2,1.7,0.696,1,1.6,2.7,2.1,0.7,0.2,1.9,2.3,10.4
115,Kurt Rambis,PF,24,LAL,78,77,23.2,3,5.3,0.569,0,0,0,3,5.3,0.572,0.569,1.5,2.1,0.687,2.1,4.7,6.8,1.2,1.3,0.8,1.9,3,7.5
116,Clemon Johnson,C,26,TOT,83,11,23.1,3.6,7,0.515,0,0,0,3.6,7,0.516,0.515,1.3,2.2,0.617,2.3,4,6.3,1.7,0.8,1.1,1.5,2.7,8.5
117,Clint Richardson,SG,26,PHI,77,1,22.8,3.4,7.3,0.463,0,0.1,0,3.4,7.2,0.468,0.463,0.9,1.4,0.64,1.3,1.9,3.2,2.2,0.9,0.2,1.3,2.1,7.6
118,Mark Olberding,PF,26,CHI,80,31,22.7,3.1,6.5,0.481,0,0.2,0.167,3.1,6.4,0.488,0.483,2.4,3.1,0.782,1.4,3.1,4.5,1.6,0.6,0.1,1.9,3.1,8.7
119,Kyle Macy,PG,25,PHO,82,9,22.4,4,7.7,0.517,0.3,0.9,0.303,3.7,6.8,0.547,0.535,1.6,1.8,0.872,0.5,1.5,2,3.4,0.8,0.1,1.1,1.6,9.9
120,Bob Wilkerson,SF,28,CLE,77,11,22.1,2.8,6.6,0.417,0,0.1,0,2.8,6.6,0.42,0.417,1.2,1.6,0.75,0.8,2.3,3.1,2.5,0.9,0.2,2.1,2,6.7
121,Joe Meriweather,C,29,KCK,78,74,21.9,3.3,5.8,0.57,0,0,,3.3,5.8,0.57,0.57,1.3,2.1,0.626,1.9,3.5,5.4,0.8,0.6,1.1,1.5,3.7,7.9
122,James Donaldson,C,25,SEA,82,11,21.8,3.5,6,0.583,0,0,,3.5,6,0.583,0.583,1.8,2.7,0.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9
123,Quinn Buckner,SG,28,BOS,72,56,21.7,3.4,7.8,0.442,0,0.1,0,3.4,7.7,0.445,0.442,1,1.6,0.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9
124,Edgar Jones,PF,26,TOT,77,28,21.5,3.1,6.2,0.495,0,0.1,0.222,3.1,6.1,0.5,0.497,2.6,3.7,0.703,1.8,4.1,5.8,1.2,0.5,1.4,1.9,3.5,8.8
125,Butch Carter,SG,24,IND,81,28,21.2,4.4,8.7,0.501,0.2,0.6,0.333,4.2,8.1,0.515,0.513,1.5,1.9,0.805,0.8,1.1,1.9,2.4,1,0.2,1.5,2.6,10.5
126,John Long,SG,26,DET,70,30,21.2,4.5,9.9,0.451,0,0.1,0.286,4.4,9.8,0.453,0.452,1.6,2.1,0.76,0.8,1.8,2.6,1.5,0.6,0.2,2.1,1.9,10.5
