Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
31,Kenny Anderson,PG,26,POR,82,81,37.6,5.9,13.9,0.427,1.6,4.5,0.361,4.3,9.4,0.458,0.485,4.1,5.3,0.768,1.1,3.3,4.4,7.1,2,0.2,2.4,2.7,17.5
32,Anfernee Hardaway,PG,25,ORL,59,59,37.6,7.1,15.9,0.447,1.4,4.5,0.318,5.7,11.4,0.499,0.493,4.8,5.8,0.82,1.4,3.1,4.5,5.6,1.6,0.6,2.5,2.1,20.5
33,Eddie Jones,SG,25,LAL,80,80,37.5,5.9,13.5,0.438,1.9,4.9,0.391,4,8.7,0.464,0.508,3.5,4.2,0.819,1.1,3,4.1,3.4,2.4,0.6,2.1,2.8,17.2
34,Horace Grant,PF,31,ORL,67,67,37.3,5.3,10.4,0.515,0,0.1,0.167,5.3,10.3,0.518,0.516,1.9,2.7,0.715,3.1,5.9,9,2.4,1.5,1,1.5,2.3,12.6
35,Mark Jackson,PG,31,TOT,82,82,37.2,3.5,8.3,0.426,0.8,2.2,0.371,2.7,6.1,0.445,0.474,2,2.6,0.789,1.1,3.7,4.8,11.4,1.2,0.1,3.3,2,9.9
36,Dikembe Mutombo*,C,30,ATL,80,80,37.2,4.8,9,0.527,0,0,,4.8,9,0.527,0.527,3.8,5.4,0.705,3.4,8.3,11.6,1.4,0.6,3.3,2.3,3.1,13.3
37,Nick Van Exel,PG,25,LAL,79,79,37.2,5.5,13.6,0.402,2.2,5.9,0.378,3.2,7.7,0.42,0.484,2.1,2.5,0.825,0.6,2.3,2.9,8.5,0.9,0.1,2.7,1.4,15.3
38,Joe Dumars*,SG,33,DET,79,79,37,4.9,11.1,0.44,2.1,4.9,0.432,2.8,6.2,0.446,0.535,2.8,3.2,0.867,0.5,1.9,2.4,4,0.7,0,1.6,1.2,14.7
39,Patrick Ewing*,C,34,NYK,78,78,37,8.4,17.2,0.488,0,0.1,0.222,8.4,17.1,0.49,0.489,5.6,7.5,0.754,2.2,8.4,10.7,2,0.9,2.4,3.4,3.2,22.4
40,Bryant Reeves,C,23,VAN,75,75,37,6.6,13.7,0.486,0,0.1,0.091,6.6,13.5,0.49,0.486,2.9,4.1,0.704,2.3,5.8,8.1,2.1,0.4,0.9,2.3,3.6,16.2
41,Derrick Coleman,PF,29,PHI,57,54,36.9,6.4,14.7,0.435,0.6,2.1,0.269,5.8,12.6,0.463,0.455,4.8,6.4,0.745,2.8,7.3,10.1,3.4,0.9,1.3,3.2,2.9,18.1
42,Lindsey Hunter,PG,26,DET,82,76,36.9,5.1,12.7,0.404,2,5.7,0.355,3.1,7,0.444,0.484,1.9,2.5,0.778,0.7,2.1,2.8,1.9,1.6,0.3,1.2,2.5,14.2
43,Terrell Brandon,PG,26,CLE,78,78,36.8,7.4,16.8,0.438,1.3,3.5,0.373,6.1,13.4,0.455,0.476,3.4,3.8,0.902,0.6,3.2,3.9,6.3,1.8,0.4,2.3,2.3,19.5
44,Jim Jackson,SG-SF,26,TOT,77,77,36.8,5.8,13.4,0.431,1.1,3.2,0.348,4.6,10.2,0.458,0.473,3.3,4,0.813,1.7,3.6,5.3,4.1,1.1,0.4,2.7,2.5,15.9
45,Kerry Kittles,SG,22,NJN,82,57,36.7,6.2,14.5,0.426,1.9,5.1,0.377,4.3,9.4,0.453,0.493,2.1,2.8,0.771,1.3,2.6,3.9,3,1.9,0.4,1.5,2,16.4
46,Clyde Drexler*,SG,34,HOU,62,62,36.6,6.4,14.5,0.442,1.9,5.4,0.355,4.5,9.1,0.493,0.508,3.2,4.3,0.75,1.9,4.1,6,5.7,1.9,0.6,2.5,2.4,18
47,Karl Malone*,PF,33,UTA,82,82,36.6,10.5,19.2,0.55,0,0.2,0,10.5,19,0.555,0.55,6.4,8.4,0.755,2.4,7.5,9.9,4.5,1.4,0.6,2.8,2.6,27.4
48,Reggie Miller*,SG,31,IND,81,81,36.6,6.8,15.4,0.444,2.8,6.6,0.427,4,8.7,0.456,0.536,5.2,5.9,0.88,0.7,2.9,3.5,3.4,0.9,0.3,2,2.1,21.6
49,Hakeem Olajuwon*,C,34,HOU,78,78,36.6,9.3,18.3,0.51,0.1,0.2,0.313,9.3,18.1,0.512,0.512,4.5,5.7,0.787,2.2,7,9.2,3,1.5,2.2,3.6,3.2,23.2
50,Rod Strickland,PG,30,WSB,82,81,36.5,6.3,13.5,0.466,0.2,0.9,0.169,6.1,12.5,0.488,0.472,4.5,6.1,0.738,1.2,2.9,4.1,8.9,1.7,0.2,3.3,2,17.2
51,LaPhonso Ellis,PF,26,DEN,55,49,36.4,8.1,18.4,0.439,1.7,4.7,0.367,6.4,13.7,0.464,0.486,4,5.1,0.773,1.9,5.1,7,2.4,0.8,0.7,2.1,3.3,21.9
52,Walt Williams,SF,26,TOR,73,73,36.3,5.7,13.5,0.427,2.4,6,0.4,3.3,7.5,0.448,0.516,2.5,3.3,0.765,1.4,3.6,5,2.7,1.3,0.8,2.4,3.9,16.4
53,Antoine Walker,PF,20,BOS,82,68,36.2,7,16.5,0.425,0.6,1.9,0.327,6.4,14.6,0.438,0.445,2.8,4.5,0.631,3.5,5.5,9,3.2,1.3,0.6,2.8,3.3,17.5
54,Clarence Weatherspoon,SF,26,PHI,82,82,36,4.9,9.9,0.491,0,0.1,0.167,4.8,9.8,0.493,0.491,2.5,3.4,0.738,2.7,5.6,8.3,1.7,0.9,1,1.7,2.3,12.2
55,Dale Ellis,SF,36,DEN,82,51,35.9,5.8,14,0.414,2.3,6.4,0.364,3.5,7.6,0.457,0.498,2.6,3.2,0.817,1.2,2.4,3.6,2,0.7,0.1,1.8,2.2,16.6
56,Charles Oakley,PF,33,NYK,80,80,35.9,4.2,8.7,0.488,0.1,0.2,0.263,4.2,8.4,0.495,0.492,2.3,2.8,0.808,3.1,6.7,9.8,2.8,1.4,0.3,2.1,3.8,10.8
57,Detlef Schrempf,SF,34,SEA,61,60,35.9,5.8,11.9,0.492,0.9,2.6,0.354,4.9,9.2,0.531,0.531,4.1,5.2,0.801,1.4,5,6.5,4.4,1,0.3,2.5,2.5,16.8
58,Sean Elliott,SF,28,SAS,39,39,35.7,5,11.9,0.422,1.1,3.2,0.333,3.9,8.7,0.456,0.468,3.8,5,0.755,1.2,3.6,4.9,3.2,0.6,0.6,2.3,2.7,14.9
59,Jason Kidd*,PG,23,TOT,55,45,35.7,3.9,9.6,0.403,1.1,3,0.37,2.8,6.6,0.418,0.46,2,3,0.679,1.2,3.4,4.5,9,2.3,0.4,2.6,2.1,10.9
60,Dennis Rodman*,PF,35,CHI,55,54,35.4,2.3,5.2,0.448,0.1,0.3,0.263,2.2,4.9,0.461,0.456,0.9,1.6,0.568,5.8,10.2,16.1,3.1,0.6,0.3,2,3.1,5.7
61,Olden Polynice,C,32,SAC,82,82,35.3,5.4,11.8,0.457,0,0.1,0,5.4,11.7,0.46,0.457,1.7,3.1,0.562,3.3,6.1,9.4,2.2,0.6,1,2,3.6,12.5
62,Rony Seikaly,C,31,ORL,74,68,35.3,6.2,12.3,0.507,0,0,0,6.2,12.2,0.509,0.507,4.8,6.8,0.714,3.7,5.8,9.5,1.2,0.7,1.4,2.9,3.7,17.3
63,John Stockton*,PG,34,UTA,82,82,35.3,5.1,9.3,0.548,0.9,2.2,0.422,4.1,7.1,0.587,0.598,3.4,4,0.846,0.5,2.2,2.8,10.5,2,0.2,3,2.4,14.4
64,Alonzo Mourning*,C,26,MIA,66,65,35.2,7.2,13.4,0.534,0,0.1,0.111,7.2,13.3,0.539,0.535,5.5,8.6,0.642,2.9,7.1,9.9,1.6,0.8,2.9,3.4,4.1,19.8
65,Vlade Divac*,C,28,CHH,81,80,35.1,5.2,10.5,0.494,0.1,0.6,0.234,5,9.9,0.509,0.5,2.2,3.2,0.683,3,6,9,3.7,1.3,2.2,2.4,3.4,12.6
66,Dan Majerle,SF,31,MIA,36,26,35.1,3.9,9.6,0.406,1.9,5.6,0.338,2,4.1,0.5,0.504,1.1,1.6,0.678,1.3,3.3,4.5,3.2,1.5,0.4,1.4,2.1,10.8
67,Shareef Abdur-Rahim,PF,20,VAN,80,71,35,6.9,15.2,0.453,0.1,0.3,0.259,6.8,14.8,0.457,0.456,4.8,6.5,0.746,2.7,4.2,6.9,2.2,1,1,2.8,2.5,18.7
68,Dino Radja*,C,29,BOS,25,25,35,6,13.6,0.44,0,0,0,6,13.5,0.441,0.44,2,2.8,0.718,1.8,6.7,8.4,1.9,0.9,1.9,2.8,3,14
69,Rick Fox,SF,27,BOS,76,75,34.9,5.7,12.5,0.456,1.3,3.7,0.363,4.4,8.8,0.494,0.509,2.7,3.5,0.787,1.5,3.7,5.2,3.8,2.2,0.5,2.3,3.7,15.4
70,Tyrone Hill,C,28,CLE,74,70,34.9,4.8,8,0.6,0,0,0,4.8,8,0.601,0.6,3.3,5.1,0.633,3.5,6.4,9.9,1.2,0.9,0.4,2,3.6,12.9
71,Jayson Williams,PF,28,NJN,41,40,34.9,5.4,13.2,0.409,0,0.1,0,5.4,13.1,0.412,0.409,2.6,4.5,0.59,5.9,7.6,13.5,1.2,0.6,0.9,2,3.9,13.4
72,Stephon Marbury,PG,19,MIN,67,64,34.7,5.3,13,0.408,1.5,4.3,0.354,3.8,8.7,0.434,0.466,3.7,5,0.727,0.8,1.9,2.7,7.8,1,0.3,3.1,2.4,15.8
73,Antonio McDyess,PF,22,DEN,74,73,34.7,7.2,15.6,0.463,0.1,0.5,0.171,7.2,15.2,0.472,0.466,3.7,5.2,0.708,2.1,5.2,7.3,1.4,0.8,1.7,2.7,3.7,18.3
74,Chris Mullin*,SF,33,GSW,79,63,34.6,5.5,10,0.553,1.1,2.6,0.411,4.5,7.5,0.602,0.605,2.3,2.7,0.864,0.9,3.1,4,4.1,1.6,0.4,2.4,2,14.5
75,Loy Vaught,PF,28,LAC,82,82,34.6,6.6,13.2,0.5,0,0.1,0.167,6.6,13.1,0.504,0.501,1.6,2.3,0.702,2.7,7.3,10,1.3,1,0.3,1.7,2.9,14.9
76,Mario Elie,SF,33,HOU,78,77,34.4,3.7,7.5,0.497,1.5,3.7,0.42,2.2,3.8,0.572,0.6,2.7,3,0.896,0.8,2.2,3,4,1.2,0.2,1.7,2.6,11.7
77,Larry Johnson,SF,27,NYK,76,76,34.4,4.9,9.7,0.512,0.4,1.4,0.324,4.5,8.3,0.543,0.535,2.5,3.6,0.693,2.2,3,5.2,2.3,0.8,0.5,1.8,3.3,12.8
78,Bobby Phills,SG,27,CLE,69,65,34.4,4.8,11.1,0.428,1.2,3.1,0.394,3.5,8,0.442,0.484,1.8,2.5,0.718,0.9,2.6,3.6,3.4,1.6,0.3,2,2.5,12.6
79,Bryant Stith,SG,26,DEN,52,52,34.4,4.8,11.6,0.416,1.3,3.5,0.385,3.5,8.1,0.43,0.474,3.9,4.5,0.863,1.4,2.8,4.2,2.6,1.2,0.4,1.9,2.3,14.9
80,Nick Anderson,SG,29,ORL,63,61,34.3,4.6,11.5,0.397,2.3,6.4,0.353,2.3,5.1,0.453,0.496,0.6,1.5,0.404,1,3.8,4.8,2.9,1.9,0.5,1.4,2.5,12
81,Shawn Kemp,PF,27,SEA,81,75,34,6.5,12.7,0.51,0.1,0.4,0.364,6.3,12.3,0.515,0.516,5.6,7.5,0.742,3.4,6.6,10,1.9,1.5,1,3.5,4,18.7
82,Eric Williams,SG,24,BOS,72,67,33.8,5.2,11.4,0.456,0,0.1,0.25,5.2,11.3,0.458,0.457,4.6,6.1,0.752,1.8,2.8,4.6,1.8,1,0.2,1.9,3,15
83,Isaiah Rider,SG,25,POR,76,68,33.7,6,12.9,0.464,1.3,3.4,0.385,4.7,9.6,0.492,0.514,2.8,3.4,0.812,1.2,2.8,4,2.6,0.6,0.3,2.8,2.6,16.1
84,Otis Thorpe,C,34,DET,79,79,33.7,5.3,10,0.532,0,0,0,5.3,9.9,0.534,0.532,2.5,3.8,0.653,2.9,5,7.9,1.7,0.7,0.2,1.8,3.8,13.1
85,Michael Finley,SF,23,TOT,83,54,33.6,5.7,12.9,0.444,1.2,3.4,0.361,4.5,9.5,0.473,0.491,2.4,3,0.808,1.1,3.4,4.5,2.7,0.8,0.3,2,1.7,15
86,Hersey Hawkins,SG,30,SEA,82,82,33.6,4.5,9.7,0.464,1.7,4.3,0.403,2.8,5.4,0.514,0.554,3.1,3.6,0.875,1.1,2.8,3.9,3,1.9,0.1,1.6,1.8,13.9
87,Allan Houston,SG,25,NYK,81,81,33.1,5.4,12.7,0.423,1.8,4.7,0.385,3.6,8,0.446,0.495,2.2,2.7,0.803,0.5,2.4,3,2.2,0.5,0.2,2.1,2.9,14.8
88,Robert Pack,PG,27,TOT,54,42,33,5,12.8,0.392,0.6,2.1,0.277,4.5,10.8,0.415,0.415,3.6,4.5,0.807,0.5,2.2,2.7,8.4,1.7,0.1,4,2.6,14.3
89,Tyrone Corbin,SF,34,ATL,70,65,32.9,3.6,8.6,0.422,1.1,3,0.356,2.6,5.6,0.457,0.483,1.2,1.5,0.796,1.1,3.1,4.2,1.8,1.3,0.1,1.2,2.5,9.5
90,Dennis Scott,SF,28,ORL,66,62,32.8,4.5,11.3,0.398,2.2,5.7,0.394,2.3,5.7,0.402,0.496,1.2,1.5,0.792,0.6,2.5,3.1,2.1,1.1,0.3,1.2,2.1,12.5
91,Elden Campbell,PF,28,LAL,77,77,32.7,5.7,12.2,0.469,0,0.1,0.25,5.7,12.2,0.47,0.47,3.4,4.8,0.711,2.7,5.3,8,1.6,0.6,1.5,1.7,3.6,14.9
92,Avery Johnson,PG,31,SAS,76,76,32.5,4.3,9,0.477,0.1,0.3,0.231,4.2,8.7,0.487,0.482,1.8,2.7,0.69,0.4,1.5,1.9,6.8,1.3,0.2,1.9,2.1,10.5
93,P.J. Brown,PF,27,MIA,80,71,32.4,3.8,8.2,0.457,0,0,0,3.8,8.2,0.459,0.457,2,2.8,0.732,3,5.4,8.4,1.2,1.1,1.2,1.4,3.5,9.5
94,Dale Davis,PF,27,IND,80,76,32.4,4.6,8.6,0.538,0,0,,4.6,8.6,0.538,0.538,1.2,2.7,0.428,3.8,5.9,9.7,0.7,0.8,1,1.4,2.9,10.4
95,Danny Ferry,PF,30,CLE,82,48,32.1,4.2,9.7,0.429,1.4,3.5,0.401,2.8,6.2,0.445,0.501,0.9,1.1,0.851,1,3.1,4.1,1.8,0.7,0.4,1.1,3,10.6
96,Chris Childs,PG,29,NYK,65,61,31.9,3.2,7.8,0.414,1.1,2.8,0.387,2.2,5.1,0.429,0.482,1.7,2.3,0.758,0.3,2.6,2.9,6.1,1.2,0.2,2.8,3.3,9.3
97,Sasha Danilović,SG,26,TOT,56,42,31.9,4.4,10.2,0.435,1.5,4.2,0.36,2.9,6,0.488,0.51,2.2,2.7,0.801,0.5,1.9,2.4,1.8,1,0.2,2.1,2.9,12.5
98,Anthony Peeler,SG,27,VAN,72,57,31.8,5.6,14,0.398,1.8,4.8,0.373,3.8,9.3,0.41,0.461,1.5,1.8,0.82,0.8,2.7,3.4,3.6,1.5,0.2,2.2,2.3,14.5
99,Ervin Johnson,C,29,DEN,82,82,31.7,3,5.7,0.52,0,0,0,3,5.7,0.523,0.52,1.2,1.9,0.615,2.8,8.3,11.1,0.9,0.8,2.8,1.4,3.5,7.1
100,Jeff Hornacek,SG,33,UTA,82,82,31.6,5,10.4,0.482,0.9,2.4,0.369,4.2,8.1,0.516,0.525,3.6,4,0.899,0.7,2.2,2.9,4.4,1.5,0.3,1.6,2.3,14.5
101,Jamal Mashburn,SF,24,TOT,69,51,31.4,4.1,10.8,0.385,1.3,4,0.325,2.8,6.8,0.421,0.445,2.3,3.3,0.702,1,3.3,4.3,3,1.1,0.2,1.7,2.7,11.9
102,Hot Rod Williams,C,34,PHO,68,66,31.4,3,6.1,0.49,0,0,0,3,6.1,0.493,0.49,2,2.9,0.672,2.6,5.6,8.3,1.5,1,1.3,1,2.6,8
103,Shawn Bradley,C,24,TOT,73,70,31.3,5.6,12.4,0.449,0,0.1,0,5.6,12.3,0.453,0.449,2,3.1,0.654,3,5.3,8.4,0.7,0.5,3.4,1.8,3.2,13.2
104,Vinny Del Negro,SG,30,SAS,72,53,31.2,5.1,10.8,0.467,0.6,1.9,0.314,4.5,8.9,0.501,0.496,1.6,1.8,0.868,0.5,2.4,2.9,3.2,0.8,0.1,1.3,1.8,12.3
105,Bryon Russell,SF,26,UTA,81,81,31.2,3.7,7.7,0.479,1.3,3.3,0.409,2.3,4.4,0.531,0.566,2.1,3,0.701,1,3.1,4.1,1.5,1.6,0.3,1.2,2.9,10.8
106,Michael Smith,PF,24,SAC,81,52,31.2,2.5,4.6,0.539,0,0,,2.5,4.6,0.539,0.539,1.6,3.2,0.496,3.2,6.3,9.5,2.4,1,0.7,1.6,3.1,6.6
107,Ray Allen*,SG,21,MIL,82,81,30.9,4.8,11.1,0.43,1.4,3.6,0.393,3.3,7.4,0.448,0.494,2.5,3,0.823,1.2,2.8,4,2.6,0.9,0.1,1.8,2.7,13.4
108,Dominique Wilkins*,SF,37,SAS,63,26,30.9,6.3,15.1,0.417,1.1,3.8,0.293,5.2,11.3,0.458,0.453,4.5,5.6,0.803,2.7,3.7,6.4,1.9,0.6,0.5,2.1,1.6,18.2
109,Malik Sealy,SG,26,LAC,80,79,30.7,4.7,11.8,0.396,1,2.8,0.356,3.7,9,0.408,0.438,3.2,3.6,0.876,0.7,2.2,3,2.1,1.6,0.6,1.9,2.3,13.5
110,Dell Curry,SG,32,CHH,68,20,30.6,5.6,12.3,0.459,1.9,4.4,0.426,3.8,7.9,0.478,0.535,1.7,2.1,0.803,0.6,2.5,3.1,1.7,0.9,0.2,1.4,2.2,14.8
111,Popeye Jones,PF,26,TOR,79,61,30.6,3.3,6.8,0.48,0,0.2,0.077,3.3,6.6,0.49,0.481,1.3,1.5,0.818,3.4,5.2,8.6,1.1,0.7,0.5,1.5,3.4,7.8
112,Rodney Rogers,SF,25,LAC,81,62,30.6,5,10.9,0.462,0.8,2.2,0.361,4.2,8.7,0.487,0.498,2.4,3.6,0.663,1.7,3.4,5.1,2.7,1.1,0.8,2.7,3.4,13.2
113,Calbert Cheaney,SG,25,WSB,79,79,30.5,4.7,9.2,0.505,0.1,0.4,0.133,4.6,8.9,0.521,0.508,1.2,1.7,0.693,0.9,2.5,3.4,1.4,1,0.2,1.2,2.9,10.6
114,Rasheed Wallace,PF,22,POR,62,56,30.5,6.1,11,0.558,0.1,0.5,0.273,6,10.5,0.573,0.565,2.7,4.3,0.638,2,4.8,6.8,1.2,0.8,1,1.8,3.2,15.1
115,Billy Owens,SF,27,SAC,66,56,30.2,4.5,9.7,0.467,0.4,1.1,0.347,4.2,8.6,0.482,0.487,1.5,2.2,0.697,2,3.9,5.9,2.8,0.9,0.4,2,2.8,11
116,Marcus Camby,C,22,TOR,63,38,30.1,6,12.3,0.482,0,0.2,0.143,5.9,12.1,0.488,0.483,2.9,4.2,0.693,2.1,4.2,6.3,1.5,1,2.1,2.1,3.4,14.8
117,A.C. Green,PF,33,TOT,83,73,30,2.8,5.8,0.483,0,0.2,0.05,2.8,5.6,0.502,0.485,1.5,2.4,0.65,2.7,5.2,7.9,0.8,0.8,0.2,0.9,1.7,7.2
118,Dana Barros,PG,29,BOS,24,8,29.5,4.6,10.5,0.435,1.8,4.4,0.41,2.8,6.2,0.453,0.52,1.5,1.8,0.86,0.2,1.8,2,3.4,1.1,0.3,1.6,1.4,12.5
119,Derek Harper,PG,35,DAL,75,29,29.5,4,9,0.444,0.8,2.3,0.341,3.2,6.6,0.48,0.488,1.3,1.7,0.742,0.4,1.4,1.8,4.3,1.2,0.2,1.8,1.9,10
120,Will Perdue,C,31,SAS,65,34,29.5,3.6,6.3,0.568,0,0,,3.6,6.3,0.568,0.568,1.5,2.6,0.579,3.9,6,9.8,0.6,0.5,1.6,1.3,2.8,8.7
121,Sherman Douglas,PG,30,MIL,79,79,29.3,3.9,7.7,0.502,0.5,1.4,0.333,3.4,6.3,0.54,0.533,1.4,2.2,0.667,0.7,1.7,2.4,5.4,1,0.1,1.9,2.4,9.7
122,Rik Smits,C,30,IND,52,52,29.2,6.8,14.1,0.486,0,0.2,0.25,6.8,13.9,0.488,0.487,3.3,4.2,0.797,2,4.9,6.9,1.3,0.4,1.1,2.4,3.4,17.1
123,Matt Maloney,PG,25,HOU,82,82,29.1,3.3,7.5,0.441,1.9,4.6,0.404,1.4,2.9,0.5,0.566,0.9,1.1,0.763,0.2,1.7,2,3.7,1,0,1.5,1.5,9.4
124,Wesley Person,SG,25,PHO,80,42,29.1,5.1,11.3,0.453,2.1,5.2,0.413,3,6.1,0.487,0.548,1.1,1.4,0.798,0.9,2.8,3.7,1.5,1.1,0.3,1,1.3,13.5
