Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
154,Michael Smith,PF,28,WAS,79,29,20.4,1.3,2.8,0.486,0,0,0,1.3,2.7,0.488,0.486,1.1,1.9,0.578,2.2,4.9,7.1,1.3,0.7,0.5,0.8,2,3.8
155,Moochie Norris,PG,27,HOU,82,6,20.2,2.2,5,0.446,0.3,1.1,0.281,1.9,4,0.491,0.476,1.8,2.4,0.778,0.5,1.9,2.4,3.5,0.8,0,1.3,1,6.6
156,Robert Horry,PF,30,LAL,79,1,20.1,1.9,4.8,0.387,0.7,2,0.346,1.2,2.8,0.415,0.458,0.7,1.1,0.711,1.2,2.6,3.7,1.6,0.7,0.7,1,2.7,5.2
157,Olden Polynice,C,36,UTA,81,79,20,2.5,5.1,0.496,0,0,0,2.5,5.1,0.498,0.496,0.2,0.8,0.262,1.9,2.7,4.7,0.4,0.3,1,1,3,5.3
158,Damon Jones,PG,24,VAN,71,10,19.9,2.4,5.9,0.409,1.2,3.3,0.364,1.2,2.6,0.465,0.51,0.5,0.7,0.712,0.2,1.5,1.7,3.2,0.5,0,1.1,0.8,6.5
159,Jacque Vaughn,PG,25,UTA,82,0,19.8,2.1,4.8,0.433,0.4,1,0.385,1.7,3.8,0.444,0.471,1.6,2,0.78,0.2,1.6,1.8,3.9,0.6,0,1.6,1.8,6.1
160,Desmond Mason,SF,23,SEA,78,14,19.5,2.4,5.6,0.431,0.2,0.9,0.269,2.2,4.8,0.46,0.451,0.9,1.2,0.736,0.9,2.3,3.2,0.8,0.5,0.3,0.7,1.9,5.9
161,Sean Rooks,C,31,LAC,82,0,18.9,2.1,4.8,0.428,0,0,0.5,2,4.8,0.427,0.429,1.3,1.7,0.748,1.1,2.6,3.7,0.9,0.4,0.8,0.9,2.4,5.4
162,Greg Ostertag,C,27,UTA,81,3,18.4,1.7,3.5,0.495,0,0,0.5,1.7,3.4,0.495,0.496,1,1.9,0.556,2,3.1,5.1,0.3,0.3,1.8,0.8,2.7,4.5
163,Michael Doleac,C,23,ORL,77,21,18.2,2.9,6.8,0.417,0,0,0,2.9,6.8,0.42,0.417,0.6,0.8,0.847,0.9,2.6,3.5,0.8,0.5,0.5,0.8,3.1,6.4
164,Evan Eschmeyer,C,25,NJN,74,51,18,1.2,2.7,0.46,0,0,,1.2,2.7,0.46,0.46,0.9,1.4,0.657,1.8,3.1,4.9,0.5,0.6,0.8,0.7,3,3.4
165,Quentin Richardson,SG,20,LAC,76,28,17.9,3.1,6.9,0.442,0.7,2,0.331,2.4,4.9,0.487,0.49,1.3,2.1,0.627,1.4,2,3.4,0.8,0.6,0.1,0.8,1.3,8.1
166,Robert Traylor,C,23,CLE,70,7,17.3,2.3,4.6,0.497,0,0,0,2.3,4.6,0.5,0.497,1.1,2,0.567,1.8,2.5,4.3,0.9,0.7,1.1,1.4,2.9,5.7
167,A.C. Green,PF,37,MIA,82,1,17.2,1.8,4,0.444,0,0.1,0,1.8,3.9,0.453,0.444,1,1.4,0.712,1.3,2.5,3.8,0.5,0.4,0.1,0.5,1.5,4.5
168,Robert Pack,PG,31,DEN,74,11,17,2.4,5.8,0.425,0.2,0.4,0.387,2.3,5.3,0.428,0.439,1.4,1.9,0.766,0.4,1.4,1.9,4,0.9,0,1.8,1.5,6.5
169,Rasho Nesterović,C,24,MIN,73,39,16.9,2,4.4,0.461,0,0,0,2,4.4,0.462,0.461,0.5,0.9,0.523,1.4,2.6,3.9,0.6,0.3,0.9,0.8,2.6,4.5
170,DerMarr Johnson,SF,20,ATL,78,21,16.8,1.9,5,0.374,0.5,1.6,0.323,1.3,3.4,0.399,0.427,0.8,1.1,0.736,0.7,1.6,2.3,0.8,0.6,0.4,1.2,1.7,5.1
171,Hedo Türkoğlu,SF,21,SAC,74,7,16.8,1.9,4.5,0.412,0.4,1.2,0.326,1.5,3.4,0.442,0.454,1.2,1.5,0.777,0.7,2.2,2.8,0.9,0.7,0.3,0.7,1.9,5.3
172,Stromile Swift,PF,21,VAN,80,6,16.4,1.9,4.2,0.451,0,0.1,0,1.9,4.2,0.457,0.451,1.1,1.8,0.603,1.4,2.2,3.6,0.4,0.8,1,0.8,2,4.9
173,Mateen Cleaves,PG,23,DET,78,8,16.3,2.1,5.1,0.4,0.1,0.2,0.294,2,4.9,0.405,0.406,1.2,1.8,0.708,0.3,1.4,1.7,2.7,0.6,0,1.8,2,5.4
174,Keyon Dooling,PG,20,LAC,76,1,16.3,1.9,4.8,0.409,0.4,1.1,0.35,1.6,3.7,0.426,0.448,1.6,2.4,0.698,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9
175,Jelani McCoy,C,23,SEA,70,44,16.3,2,3.8,0.523,0,0,,2,3.8,0.523,0.523,0.6,1.3,0.441,1.3,2.3,3.6,0.8,0.3,0.7,1.1,2,4.5
176,Jeff Foster,C,24,IND,71,9,16.2,1.4,3,0.469,0,0.1,0.286,1.4,2.9,0.476,0.474,0.7,1.3,0.516,2,3.5,5.5,0.5,0.5,0.4,0.7,2.1,3.5
177,Danny Manning,PF,34,UTA,82,0,15.9,3,6.1,0.494,0.1,0.3,0.25,2.9,5.8,0.508,0.501,1.2,1.7,0.729,0.8,1.8,2.6,1.1,0.6,0.4,1.2,2.7,7.4
178,Jamaal Magloire,C,22,CHH,74,0,14.8,1.6,3.7,0.45,0,0,0,1.6,3.6,0.454,0.45,1.3,2,0.655,1.4,2.6,4,0.4,0.2,1.1,0.8,1.9,4.6
179,Monty Williams,SF,29,ORL,82,0,14.8,2,4.4,0.445,0,0.2,0.077,2,4.3,0.459,0.446,1,1.6,0.639,1,1.9,3,1,0.4,0.2,1,1.7,5
