Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
24,Jamal Mashburn,SF,22,DAL,80,80,37.3,8.5,19.6,0.436,1.4,4.3,0.328,7.1,15.3,0.466,0.472,5.6,7.6,0.739,1.5,2.7,4.1,3.7,1,0.1,2.9,2.4,24.1
25,Loy Vaught,PF,26,LAC,80,79,37.1,7.6,14.8,0.514,0.1,0.4,0.212,7.5,14.4,0.523,0.517,2.2,3.1,0.71,3.3,6.4,9.7,1.7,1.3,0.4,2.1,3,17.5
26,Patrick Ewing*,C,32,NYK,79,79,37,9.2,18.4,0.503,0.1,0.3,0.286,9.2,18.1,0.506,0.505,5.3,7.1,0.75,2,9,11,2.7,0.9,2,3.2,3.4,23.9
27,Shaquille O'Neal*,C,22,ORL,79,79,37,11.8,20.2,0.583,0,0.1,0,11.8,20.1,0.585,0.583,5.8,10.8,0.533,4.2,7.3,11.4,2.7,0.9,2.4,2.6,3.3,29.3
28,Glenn Robinson,SF,22,MIL,80,76,37,8,17.6,0.451,1.1,3.4,0.321,6.9,14.3,0.482,0.482,5,6.2,0.796,2.1,4.3,6.4,2.5,1.4,0.3,3.9,2.9,21.9
29,Gary Payton*,PG,26,SEA,82,82,36.8,8.4,16.4,0.509,0.9,2.8,0.302,7.5,13.6,0.553,0.535,3,4.2,0.716,1.3,2.1,3.4,7.1,2.5,0.2,2.5,2.5,20.6
30,Glen Rice,SF,27,MIA,82,82,36.8,8.1,17.1,0.475,2.3,5.5,0.41,5.9,11.6,0.506,0.541,3.8,4.5,0.855,1.2,3.4,4.6,2.3,1.4,0.2,1.9,2.5,22.3
31,Nick Van Exel,PG,23,LAL,80,80,36.8,5.8,13.8,0.42,2.3,6.4,0.358,3.5,7.5,0.473,0.503,2.9,3.8,0.783,0.3,2.5,2.8,8.3,1.2,0.1,2.8,2,16.9
32,Avery Johnson,PG,29,SAS,82,82,36.7,5.5,10.5,0.519,0,0.3,0.136,5.4,10.3,0.529,0.521,2.5,3.6,0.685,0.6,1.9,2.5,8.2,1.4,0.2,2.5,1.9,13.4
33,Horace Grant,PF,29,ORL,74,74,36.4,5.4,9.6,0.567,0,0.1,0,5.4,9.4,0.574,0.567,2,2.9,0.692,3,6.6,9.7,2.3,1,1.2,1.1,2.7,12.8
34,Clifford Robinson,SF,28,POR,75,73,36.3,8,17.6,0.452,1.9,5.1,0.371,6.1,12.5,0.486,0.506,3.5,5.1,0.694,2,3.6,5.6,2.6,1.1,1.1,2.1,3.2,21.3
35,Juwan Howard,PF,21,WSB,65,52,36.1,7,14.3,0.489,0,0.1,0,7,14.2,0.492,0.489,3,4.5,0.664,2.8,5.6,8.4,2.5,0.8,0.2,2.6,3.6,17
36,Clyde Drexler*,SG,32,TOT,76,75,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.824,2,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
37,Pooh Richardson,PG,28,LAC,80,77,35.8,4.4,11.2,0.394,1.1,3.1,0.357,3.3,8.2,0.407,0.442,1,1.6,0.648,0.5,2.8,3.3,7.9,1.6,0.2,2.1,2.7,10.9
38,Hot Rod Williams,PF,32,CLE,74,73,35.7,4.9,10.9,0.452,0,0.1,0.2,4.9,10.9,0.453,0.452,2.6,3.9,0.685,2.3,4.5,6.9,2.6,1.1,1.4,2,2.9,12.6
39,Kevin Willis,PF,32,TOT,67,63,35.7,7.1,15.1,0.466,0,0.2,0.2,7,14.9,0.47,0.467,3.1,4.4,0.69,3.4,7.5,10.9,1.3,0.9,0.5,2.4,3.2,17.2
40,Walt Williams,SF,24,SAC,77,77,35.6,5.8,13,0.446,1.3,3.8,0.348,4.4,9.1,0.487,0.497,3.5,4.7,0.731,1.3,3.2,4.5,4.1,1.6,0.8,3.2,3.4,16.4
41,Chris Mullin*,SF,31,GSW,25,23,35.6,6.8,13.9,0.489,1.7,3.7,0.452,5.1,10.2,0.502,0.549,3.8,4.3,0.879,1,3.6,4.6,5,1.5,0.8,3.7,2.1,19
42,Rod Strickland,PG,28,POR,64,61,35.4,6.9,14.8,0.466,0.7,1.9,0.374,6.2,12.9,0.48,0.49,4.4,5.9,0.745,1.1,3.8,5,8.8,1.9,0.1,3.3,1.8,18.9
43,Dee Brown,SG,26,BOS,79,69,35.3,5.5,12.4,0.447,1.6,4.1,0.385,3.9,8.2,0.478,0.512,3,3.5,0.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6
44,Sean Elliott,SF,26,SAS,81,81,35.3,6.2,13.2,0.468,1.7,4.1,0.408,4.5,9.1,0.495,0.532,4,5,0.807,0.8,2.8,3.5,2.5,1,0.5,1.9,2.7,18.1
45,Isaiah Rider,SG,23,MIN,75,67,35.3,7.4,16.7,0.447,1.9,5.3,0.351,5.6,11.4,0.491,0.502,3.7,4.5,0.817,1.2,2.1,3.3,3.3,0.9,0.3,3.1,2.6,20.4
46,Chris Mills,SF,25,CLE,80,79,35.2,4.5,10.7,0.42,1.2,3,0.392,3.3,7.7,0.431,0.475,2.2,2.7,0.817,1.2,3.3,4.6,1.9,0.7,0.4,1.5,3,12.3
47,Detlef Schrempf,SF,32,SEA,82,82,35.2,6.4,12.2,0.523,1.1,2.2,0.514,5.2,10,0.525,0.569,5.3,6.4,0.839,1.6,4.5,6.2,3.8,1.1,0.4,2.1,3.1,19.2
48,Vlade Divac*,C,26,LAL,80,80,35.1,6.1,12,0.507,0.1,0.7,0.189,5.9,11.3,0.525,0.512,3.7,4.8,0.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16
49,Charles Barkley*,PF,31,PHO,68,66,35,8.1,16.8,0.486,1.1,3.2,0.338,7.1,13.6,0.521,0.518,5.6,7.5,0.748,3,8.1,11.1,4.1,1.6,0.7,2.2,3,23
50,Cedric Ceballos,SF,25,LAL,58,54,35,8.6,16.8,0.509,1,2.5,0.397,7.6,14.3,0.528,0.538,3.6,5,0.716,2.9,5.1,8,1.8,1,0.3,2.5,2.3,21.7
51,John Stockton*,PG,32,UTA,82,82,35,5.2,9.6,0.542,1.2,2.8,0.449,4,6.9,0.58,0.607,3,3.7,0.804,0.7,2.4,3.1,12.3,2.4,0.3,3.3,2.6,14.7
52,Terry Mills,PF,27,DET,72,69,34.9,5.8,13,0.447,1.5,4,0.382,4.3,9,0.475,0.505,2.4,3,0.799,1.7,6,7.8,2.2,0.9,0.5,2,3.5,15.5
53,Jeff Malone,SG,33,PHI,19,19,34.7,7.6,14.9,0.507,0.6,1.5,0.393,7,13.5,0.52,0.526,2.7,3.1,0.864,0.6,2.3,2.9,1.5,0.8,0,1.5,1.8,18.4
54,Derrick McKey,SF,28,IND,81,81,34.6,5.1,10.3,0.493,0.4,1.1,0.36,4.7,9.2,0.509,0.513,2.7,3.7,0.744,1.5,3.3,4.9,3.4,1.5,0.6,2.1,3.2,13.3
55,Tyrone Hill,C,26,CLE,70,67,34.2,5,9.9,0.504,0,0,0,5,9.9,0.505,0.504,3.8,5.7,0.662,3.8,7.1,10.9,0.8,0.8,0.6,2.2,3.5,13.8
56,Christian Laettner,C,25,MIN,81,80,34.2,5.6,11.4,0.489,0.2,0.5,0.325,5.4,10.9,0.497,0.496,5,6.2,0.818,2,5.5,7.6,2.9,1.2,1.1,2.8,3.7,16.3
57,Nick Anderson,SG,27,ORL,76,76,34.1,5.8,12.1,0.476,2.4,5.7,0.415,3.4,6.5,0.528,0.573,1.9,2.7,0.704,1.1,3.3,4.4,4.1,1.6,0.3,1.9,1.6,15.8
58,John Starks,SG,29,NYK,80,78,34.1,5.2,13.3,0.395,2.7,7.6,0.355,2.5,5.6,0.448,0.497,2.1,2.9,0.737,0.4,2.3,2.7,5.1,1.2,0.1,2,3.2,15.3
59,Calbert Cheaney,SG,23,WSB,78,71,34,6.6,14.5,0.453,1.2,3.6,0.339,5.3,10.8,0.492,0.496,2.2,2.7,0.812,1.3,2.8,4.1,2.3,1,0.3,1.9,2.8,16.6
60,Derek Harper,PG,33,NYK,80,80,34,4.2,9.5,0.446,1.3,3.7,0.363,2.9,5.8,0.498,0.516,1.7,2.4,0.724,0.4,2,2.4,5.7,1,0.1,1.9,2.7,11.5
61,Jason Kidd*,PG,21,DAL,79,79,33.8,4.2,10.8,0.385,0.9,3.3,0.272,3.3,7.6,0.433,0.426,2.4,3.5,0.698,1.9,3.5,5.4,7.7,1.9,0.3,3.2,1.8,11.7
62,Muggsy Bogues,PG,30,CHH,78,78,33.7,4.5,9.4,0.477,0.1,0.4,0.2,4.4,9,0.489,0.481,2.1,2.3,0.889,0.7,2.6,3.3,8.7,1.3,0,1.7,1.9,11.1
63,Scott Skiles,PG,30,WSB,62,62,33.5,4.3,9.4,0.455,1.5,3.7,0.421,2.7,5.7,0.476,0.537,2.9,3.3,0.886,0.4,2.1,2.6,7.3,1.1,0.1,2.8,2.2,13
64,Tom Gugliotta,PF-SF,25,TOT,77,63,33.4,4.8,10.9,0.443,0.8,2.4,0.323,4,8.5,0.478,0.479,2.3,3.3,0.69,2.1,5.3,7.4,3.6,1.7,0.8,2.5,2.6,12.7
65,Hersey Hawkins,SG,28,CHH,82,82,33.3,4.8,9.9,0.482,1.6,3.6,0.44,3.2,6.2,0.507,0.563,3.2,3.7,0.867,0.7,3.1,3.8,3.2,1.5,0.2,1.8,2.2,14.3
66,Jeff Hornacek,SG,31,UTA,81,81,33.3,6,11.6,0.514,1.1,2.7,0.406,4.9,8.9,0.547,0.562,3.5,4,0.882,0.7,1.9,2.6,4.3,1.6,0.2,1.8,2.2,16.5
67,Steve Smith,SG,25,TOT,80,61,33.3,5.4,12.6,0.426,1.7,5.2,0.329,3.6,7.4,0.494,0.494,3.9,4.6,0.841,1.3,2.2,3.5,3.4,0.8,0.4,1.9,2.8,16.3
68,Kevin Edwards,SG,29,NJN,14,14,33.3,4.9,11,0.448,1.3,3.2,0.4,3.6,7.8,0.468,0.506,2.9,3,0.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3,14
69,Todd Day,SG,25,MIL,82,81,33.1,5.4,12.8,0.424,2,5.1,0.39,3.4,7.7,0.447,0.502,3.1,4.2,0.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16
70,Reggie Miller*,SG,29,IND,81,81,32.9,6.2,13.5,0.462,2.4,5.8,0.415,3.8,7.7,0.498,0.552,4.7,5.3,0.897,0.4,2.2,2.6,3,1.2,0.2,1.9,1.9,19.6
71,A.C. Green,SF,31,PHO,82,52,32.8,3.8,7.5,0.504,0.5,1.5,0.339,3.3,6,0.547,0.539,3.1,4.2,0.732,2.4,5.8,8.2,1.5,0.7,0.4,1.4,1.8,11.2
72,Billy Owens,SG,25,MIA,70,60,32.8,5.8,11.7,0.491,0,0.3,0.091,5.7,11.4,0.503,0.493,2.8,4.5,0.62,2.9,4.3,7.2,3.5,1.1,0.4,2.9,2.9,14.3
73,Doug West,SG,27,MIN,71,65,32.8,4.9,10.7,0.461,0.2,0.9,0.18,4.8,9.9,0.485,0.468,2.9,3.5,0.837,0.8,2.4,3.2,2.6,0.9,0.3,1.8,3.5,12.9
74,Danny Manning,PF,28,PHO,46,19,32.8,7.4,13.5,0.547,0.1,0.5,0.286,7.3,13.1,0.556,0.551,3,4.4,0.673,2.1,3.9,6,3.3,0.9,1.2,2.6,3.8,17.9
75,Shawn Kemp,PF,25,SEA,82,79,32.7,6.6,12.2,0.547,0,0.1,0.286,6.6,12.1,0.548,0.548,5.3,7.1,0.749,3.9,7,10.9,1.8,1.2,1.5,3.2,4.1,18.7
76,Grant Long,PF,28,TOT,81,79,32.6,4.2,8.8,0.478,0.1,0.4,0.355,4.1,8.5,0.483,0.485,3,4,0.751,2.4,5.1,7.5,1.6,1.3,0.4,1.9,3,11.6
77,Rex Chapman,SG,27,WSB,45,29,32.6,5.6,14.2,0.397,1.9,6.1,0.314,3.7,8.1,0.46,0.465,3,3.5,0.862,0.5,2,2.5,2.8,1.5,0.3,1.4,1.9,16.2
78,Bimbo Coles,PG,26,MIA,68,65,32.5,3.8,8.9,0.43,0.2,1.1,0.211,3.6,7.8,0.461,0.443,2.1,2.6,0.81,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10
79,Dino Radja*,PF,27,BOS,66,48,32.5,6.8,13.9,0.49,0,0,0,6.8,13.9,0.49,0.49,3.5,4.7,0.759,2.3,6.4,8.7,1.7,0.9,1.3,2.4,3.5,17.2
80,Robert Horry,PF,24,HOU,64,61,32.4,3.8,8.4,0.447,1.3,3.5,0.379,2.4,4.8,0.497,0.527,1.3,1.8,0.761,1.3,3.8,5.1,3.4,1.5,1.2,1.9,2.5,10.2
81,Anthony Mason,PF,28,NYK,77,11,32.4,3.7,6.6,0.566,0,0,0,3.7,6.6,0.567,0.566,2.5,3.9,0.641,2.4,6.1,8.4,3.1,0.9,0.3,1.6,3.3,9.9
82,Spud Webb,PG,31,SAC,76,76,32.3,4,9.1,0.438,0.6,1.9,0.331,3.3,7.2,0.467,0.473,3,3.2,0.934,0.4,1.9,2.3,6.2,1,0.1,2.4,1.9,11.6
83,Dennis Rodman*,PF,33,SAS,49,26,32,2.8,4.9,0.571,0,0,0,2.8,4.9,0.576,0.571,1.5,2.3,0.676,5.6,11.2,16.8,2,0.6,0.5,2,3.2,7.1
84,Toni Kukoč*,SF,26,CHI,81,55,31.9,6,11.9,0.504,0.8,2.4,0.313,5.2,9.5,0.553,0.536,2.9,3.9,0.748,1.9,3.5,5.4,4.6,1.3,0.2,2,2,15.7
85,Vernon Maxwell,SG,29,HOU,64,54,31.8,4.8,12.1,0.394,2.2,6.9,0.324,2.5,5.3,0.485,0.486,1.5,2.3,0.688,0.3,2.3,2.6,4.3,1.2,0.2,2.1,2.5,13.3
86,Dale Davis,PF,25,IND,74,70,31.7,4.4,7.8,0.563,0,0,0,4.4,7.8,0.563,0.563,1.9,3.5,0.533,3.5,5.9,9.4,0.8,1,1.6,1.7,3,10.6
87,Lamond Murray,SF,21,LAC,81,61,31.6,5.4,13.5,0.402,0.8,2.7,0.298,4.6,10.8,0.427,0.431,2.5,3.3,0.754,1.6,2.7,4.4,1.6,0.9,0.7,2,2.2,14.1
88,Vinny Del Negro,SG,28,SAS,75,71,31.5,5,10.2,0.486,0.9,2.2,0.407,4.1,8.1,0.507,0.529,1.7,2.2,0.79,0.4,2.2,2.6,3,0.8,0.2,0.7,2.4,12.5
89,Sherman Douglas,PG,28,BOS,65,43,31.5,5.6,11.8,0.475,0.3,1.3,0.244,5.3,10.6,0.502,0.488,3.1,4.6,0.689,0.7,1.9,2.6,6.9,1.2,0,2.5,2.3,14.7
90,Dominique Wilkins*,SF,35,BOS,77,64,31.5,6.4,15.2,0.424,1.5,3.8,0.388,5,11.4,0.436,0.472,3.5,4.4,0.782,2,3.2,5.2,2.2,0.8,0.2,2.2,1.7,17.8
91,B.J. Armstrong,PG,27,CHI,82,82,31.4,5.1,10.9,0.468,1.3,3.1,0.427,3.8,7.8,0.484,0.528,2.5,2.8,0.884,0.3,2,2.3,3,1,0.1,1.3,1.9,14
92,Bobby Phills,SG,25,CLE,80,79,31.3,4.2,10.2,0.414,0.2,0.7,0.345,4,9.5,0.419,0.426,2.3,2.9,0.779,1.1,2.2,3.3,2.3,1.4,0.3,1.4,2.6,11
93,Olden Polynice,C,30,SAC,81,81,31.3,4.6,8.5,0.544,0,0,1,4.6,8.5,0.543,0.545,1.5,2.4,0.639,3.4,5.5,9,0.8,0.6,0.6,1.4,2.9,10.8
94,Charles Oakley,PF,31,NYK,50,49,31.3,3.8,7.9,0.489,0.1,0.2,0.25,3.8,7.6,0.496,0.492,2.4,3,0.793,3.1,5.8,8.9,2.5,1.2,0.1,2.1,3.6,10.1
95,Stacey Augmon,SG,26,ATL,76,76,31.1,5.2,11.5,0.453,0.1,0.3,0.269,5.1,11.2,0.459,0.457,3.3,4.6,0.728,2.1,2.8,4.8,2.6,1.3,0.6,2,2.1,13.9
96,Scott Burrell,SF,24,CHH,65,62,31,4.3,9.1,0.467,1.5,3.6,0.409,2.8,5.5,0.506,0.548,1.5,2.2,0.694,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5
97,Eddie Jones,SG,23,LAL,64,58,31,5.3,11.6,0.46,1.4,3.8,0.37,3.9,7.8,0.504,0.521,1.9,2.6,0.722,1.2,2.7,3.9,2,2,0.6,1.2,2.7,14
98,P.J. Brown,C,25,NJN,80,63,30.8,3.2,7.1,0.446,0.1,0.3,0.167,3.1,6.8,0.458,0.449,1.7,2.6,0.671,2.2,3.9,6.1,1.7,0.9,1.7,1,3.3,8.1
99,Rik Smits,C,28,IND,78,78,30.5,7.2,13.6,0.526,0,0,0,7.2,13.6,0.527,0.526,3.6,4.8,0.753,2.5,5.2,7.7,1.4,0.5,1,2.4,3.6,17.9
100,Armen Gilliam,PF,30,NJN,82,30,30.1,5.5,11,0.503,0,0,0,5.5,11,0.504,0.503,3.7,4.8,0.77,2.3,5.1,7.5,1.2,0.8,1.1,1.9,2.1,14.8
101,Sean Rooks,C,25,MIN,80,70,30.1,3.6,7.7,0.47,0,0.1,0,3.6,7.6,0.474,0.47,3.6,4.8,0.761,2.1,4,6.1,1.2,0.4,0.9,1.8,2.6,10.9
102,Chris Morris,SF,29,NJN,71,49,30,4.9,12.1,0.41,1.5,4.5,0.334,3.5,7.6,0.455,0.472,2,2.7,0.728,2.5,3.1,5.7,2.1,1.2,0.7,1.6,2.2,13.4
103,Otis Thorpe,PF,32,TOT,70,35,29.9,5.5,9.7,0.565,0,0.1,0,5.5,9.6,0.571,0.565,2.4,4,0.594,2.9,5.1,8,1.6,0.6,0.4,1.9,3.2,13.4
104,Popeye Jones,PF,24,DAL,80,80,29.8,4.7,10.5,0.443,0,0.2,0.083,4.6,10.3,0.449,0.444,1,1.6,0.645,4.1,6.4,10.6,2,0.4,0.3,1.6,3.3,10.3
105,Eric Montross,C,23,BOS,78,75,29.7,3.9,7.4,0.534,0,0,0,3.9,7.4,0.535,0.534,2.1,3.4,0.635,2.5,4.7,7.3,0.5,0.4,0.8,1.4,3.8,10
106,Reggie Williams,SF,30,DEN,74,70,29.7,5.2,11.4,0.459,1.1,3.6,0.32,4.1,7.8,0.522,0.509,1.8,2.4,0.759,1.3,3.2,4.4,3.1,1.5,0.9,1.7,3.6,13.4
107,Buck Williams,PF,34,POR,82,82,29.5,3.8,7.4,0.512,0,0,0.5,3.8,7.3,0.512,0.512,1.7,2.5,0.673,3.1,5.1,8.2,1,0.8,0.8,1.5,3.1,9.2
108,Willie Burton,SF,26,PHI,53,31,29.5,4.6,11.4,0.401,2,5.2,0.385,2.6,6.2,0.414,0.488,4.2,5,0.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3
109,Mark Jackson,PG,29,IND,82,67,29.3,2.9,6.9,0.422,0.3,1.1,0.31,2.6,5.8,0.443,0.446,1.5,1.9,0.778,0.9,2.8,3.7,7.5,1.3,0.2,2.6,1.8,7.6
110,Terrell Brandon,PG,24,CLE,67,41,29.3,5.1,11.4,0.448,0.7,1.8,0.397,4.4,9.6,0.457,0.479,2.4,2.8,0.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,1.8,13.3
111,Kendall Gill,SG,26,SEA,73,58,29.1,5.4,11.8,0.457,0.9,2.3,0.368,4.5,9.4,0.479,0.494,2.1,2.9,0.742,1.4,2.6,4,2.6,1.6,0.4,1.9,2.5,13.7
112,Lorenzo Williams,C,25,DAL,82,81,29.1,1.8,3.7,0.477,0,0,,1.8,3.7,0.477,0.477,0.5,1.2,0.376,3.5,4.9,8.4,1.5,0.6,1.8,1.3,3.7,4
113,Donyell Marshall,SF,21,TOT,72,31,29,4.8,12.2,0.394,1,3.4,0.284,3.8,8.8,0.436,0.433,2,3.1,0.662,1.9,3.7,5.6,1.5,0.6,1.2,1.6,2.2,12.6
114,Shawn Bradley,C,22,PHI,82,59,28.8,3.8,8.5,0.455,0,0,0,3.8,8.4,0.457,0.455,1.8,2.8,0.638,3,5.1,8,0.6,0.7,3.3,1.7,4.1,9.5
115,Eric Murdock,PG,26,MIL,75,32,28.8,4.5,10.9,0.415,1.2,3.2,0.375,3.3,7.7,0.432,0.471,2.8,3.6,0.79,0.6,2.2,2.9,6.4,1.5,0.2,2.6,1.9,13
116,Bryant Stith,SG,24,DEN,81,51,28.8,3.9,8.2,0.472,0.2,0.8,0.294,3.6,7.3,0.492,0.487,3.3,4,0.824,1.2,2.1,3.3,1.9,1.1,0.2,1.4,1.8,11.2
117,Kevin Johnson,PG,28,PHO,47,35,28.8,5.2,11.1,0.47,0.1,0.6,0.154,5.1,10.6,0.487,0.474,5,6.1,0.81,0.7,1.8,2.4,7.7,1,0.4,2.2,1.9,15.5
118,Rony Seikaly,C,29,GSW,36,35,28.8,4.5,8.7,0.516,0,0,,4.5,8.7,0.516,0.516,3.1,4.4,0.694,2.1,5.3,7.4,1.3,0.6,1,2.9,3.4,12.1
119,Sam Perkins,C,33,SEA,82,37,28.7,4.2,9,0.466,1.7,4.2,0.397,2.6,4.9,0.526,0.558,2.6,3.3,0.799,1.2,3.7,4.9,1.6,0.9,0.5,0.9,2.3,12.7
120,Brian Grant,PF,22,SAC,80,59,28.6,5.2,10.1,0.511,0,0.1,0.25,5.2,10.1,0.512,0.511,2.9,4.5,0.636,2.6,4.9,7.5,1.2,0.6,1.5,2,3.5,13.2
121,Mark Price,PG,30,CLE,48,34,28.6,5.3,12.8,0.413,2.1,5.3,0.407,3.1,7.5,0.418,0.498,3.1,3.4,0.914,0.5,1.8,2.3,7,0.7,0.1,3,1,15.8
122,Mahmoud Abdul-Rauf,PG,25,DEN,73,43,28.5,6.5,13.8,0.47,1.1,2.9,0.386,5.3,10.8,0.492,0.511,1.9,2.1,0.885,0.4,1.4,1.9,3.6,1.1,0.1,1.6,1.7,16
123,Andrew Lang,C,28,ATL,82,63,28.5,3.9,8.3,0.473,0,0,0.667,3.9,8.2,0.472,0.474,1.9,2.3,0.809,1.9,3.7,5.6,0.9,0.5,1.8,1.3,3.3,9.7
124,Elden Campbell,PF,26,LAL,73,59,28.4,4.9,10.8,0.459,0,0,0,4.9,10.7,0.459,0.459,2.6,4,0.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5
