Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
47,Chucky Atkins,PG,30,LAL,82,82,35.4,4.7,11.1,0.426,2.1,5.5,0.387,2.6,5.5,0.466,0.523,2,2.5,0.803,0.4,2,2.4,4.4,0.9,0,1.8,2.2,13.6
48,Chris Webber*,PF,31,TOT,67,67,35.4,8.3,19.1,0.433,0.2,0.7,0.341,8.1,18.5,0.436,0.438,2.7,3.4,0.794,1.9,7.2,9.1,4.7,1.4,0.8,2.7,3.2,19.5
49,Grant Hill*,SF,32,ORL,67,67,34.9,7.7,15.1,0.509,0,0.2,0.231,7.7,15,0.513,0.511,4.2,5.1,0.821,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,19.7
50,Jeff McInnis,PG,30,CLE,76,69,34.9,5,12,0.412,1.2,3.5,0.345,3.8,8.6,0.439,0.462,1.7,2.1,0.813,0.4,1.6,2.1,5.1,0.7,0,1.5,2.3,12.8
51,Carmelo Anthony,SF,20,DEN,75,75,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.5,14.3,0.455,0.448,6.1,7.6,0.796,1.9,3.8,5.7,2.6,0.9,0.4,3,3.1,20.8
52,Andre Miller,PG,28,DEN,82,82,34.8,5.2,10.9,0.477,0.1,0.5,0.154,5.1,10.4,0.492,0.48,3.1,3.7,0.838,1.2,2.9,4.1,6.9,1.5,0.1,2.7,2.5,13.6
53,David Wesley,SG,34,TOT,80,79,34.7,4.2,10.5,0.398,1.5,3.9,0.375,2.7,6.6,0.411,0.468,2,2.4,0.857,0.5,2.4,2.9,3.3,1.2,0.1,1.4,2.7,11.9
54,P.J. Brown,PF,35,NOH,82,78,34.4,4.1,9.2,0.446,0,0,,4.1,9.2,0.446,0.446,2.6,3,0.864,3.2,5.7,9,2.2,0.9,0.6,1.2,2.8,10.8
55,Steve Nash*,PG,30,PHO,75,75,34.3,5.7,11.4,0.502,1.3,2.9,0.431,4.5,8.5,0.526,0.557,2.8,3.2,0.887,0.8,2.6,3.3,11.5,1,0.1,3.3,1.8,15.5
56,Tony Parker,PG,22,SAS,80,80,34.2,6.7,14,0.482,0.5,2,0.276,6.2,12,0.516,0.501,2.6,4,0.65,0.6,3.1,3.7,6.1,1.2,0.1,2.7,2.1,16.6
57,Shaquille O'Neal*,C,32,MIA,73,73,34.1,9,15,0.601,0,0,,9,15,0.601,0.601,4.8,10.5,0.461,3.5,6.9,10.4,2.7,0.5,2.3,2.8,3.6,22.9
58,Damon Stoudamire,PG,31,POR,81,70,34.1,5.6,14.4,0.392,2.2,6,0.369,3.4,8.3,0.409,0.47,2.2,2.5,0.915,0.7,3.1,3.8,5.7,1.1,0,2,2,15.8
59,Rafer Alston,PG,28,TOR,80,78,34,5,12.2,0.414,1.7,4.9,0.357,3.3,7.3,0.451,0.485,2.4,3.2,0.74,0.5,3,3.5,6.4,1.5,0.1,2.1,2.7,14.2
60,Rasheed Wallace,PF,30,DET,79,79,34,5.9,13.4,0.44,0.9,3,0.318,5,10.5,0.475,0.475,1.7,2.5,0.697,2.2,5.9,8.2,1.8,0.8,1.5,1.6,3,14.5
61,Troy Murphy,PF,24,GSW,70,69,33.9,5.6,13.5,0.414,0.8,2.1,0.399,4.8,11.4,0.417,0.445,3.3,4.6,0.73,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7,15.4
62,Zydrunas Ilgauskas,C,29,CLE,78,78,33.5,5.9,12.6,0.468,0,0.1,0.286,5.8,12.5,0.469,0.469,5.2,6.4,0.799,3.8,4.8,8.6,1.3,0.7,2.1,2.4,4,16.9
63,Jalen Rose,SF,32,TOR,81,65,33.5,6.5,14.3,0.455,1.3,3.4,0.394,5.2,10.9,0.473,0.501,4.1,4.8,0.854,0.5,2.9,3.4,2.6,0.8,0.1,2.2,2.3,18.5
64,Tim Duncan*,PF,28,SAS,66,66,33.4,7.8,15.8,0.496,0,0.1,0.333,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8,11.1,2.7,0.7,2.6,1.9,2.2,20.3
65,Udonis Haslem,PF,24,MIA,80,80,33.4,4.3,8,0.54,0,0.1,0,4.3,8,0.543,0.54,2.2,2.8,0.791,3,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9
66,Matt Harpring,SF,28,UTA,78,55,33.1,5.4,11,0.489,0.1,0.6,0.209,5.2,10.4,0.504,0.494,3.1,4,0.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14
67,Gary Payton*,PG,36,BOS,77,77,33,4.4,9.4,0.468,0.5,1.7,0.326,3.9,7.7,0.498,0.497,2,2.6,0.761,0.6,2.4,3.1,6.1,1.1,0.2,1.9,1.6,11.3
68,Ricky Davis,SG,25,BOS,82,11,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3,3,1.1,0.3,2.5,2.1,16
69,Andre Iguodala,SG,21,PHI,82,82,32.8,3.3,6.7,0.493,0.6,1.7,0.331,2.7,4.9,0.55,0.536,1.9,2.6,0.743,1.1,4.6,5.7,3,1.7,0.6,1.7,2.5,9
70,Dwight Howard,PF,19,ORL,82,82,32.6,4.3,8.3,0.52,0,0,0,4.3,8.2,0.521,0.52,3.4,5,0.671,3.5,6.5,10,0.9,0.9,1.7,2,2.8,12
71,Mike Dunleavy,SF,24,GSW,79,79,32.5,5.2,11.5,0.451,1.4,3.5,0.388,3.8,8,0.479,0.51,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1,0.3,1.7,2.5,13.4
72,Kyle Korver,SF,23,PHI,82,57,32.5,3.9,9.3,0.418,2.8,6.8,0.405,1.1,2.5,0.453,0.567,1,1.2,0.854,0.5,4.1,4.6,2.2,1.3,0.4,1.3,3.2,11.5
73,Kenyon Martin,PF,27,DEN,70,67,32.5,6.3,13,0.49,0,0.2,0,6.3,12.8,0.496,0.49,2.8,4.4,0.646,2.1,5.2,7.3,2.4,1.4,1.1,2.1,3.3,15.5
74,Josh Howard,SF,24,DAL,76,76,32.2,5,10.4,0.475,0.4,1.5,0.296,4.5,8.9,0.506,0.497,2.2,3.1,0.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8,12.6
75,Bruce Bowen,SF,33,SAS,82,82,32,3.1,7.3,0.42,1.2,3.1,0.403,1.8,4.2,0.432,0.505,0.9,1.4,0.634,0.6,2.9,3.5,1.5,0.7,0.5,0.7,2.1,8.2
76,Reggie Miller*,SG,39,IND,66,66,31.9,4.8,10.9,0.437,1.5,4.5,0.322,3.3,6.4,0.518,0.503,3.8,4.1,0.933,0.3,2.1,2.4,2.2,0.8,0.1,1.2,1.7,14.8
77,Jason Collins,C,26,NJN,80,80,31.8,2.3,5.6,0.412,0,0.1,0.333,2.3,5.6,0.413,0.415,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4,6.4
78,Primož Brezec,C,25,CHA,72,72,31.6,5.4,10.5,0.512,0,0,,5.4,10.5,0.512,0.512,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13
79,Wally Szczerbiak,SF,27,MIN,81,37,31.6,5.7,11.3,0.506,0.8,2.1,0.373,5,9.3,0.536,0.54,3.2,3.8,0.855,1,2.7,3.7,2.4,0.5,0.2,1.6,2.2,15.5
80,Shane Battier,SG,26,MEM,80,72,31.5,3.4,7.7,0.442,0.9,2.2,0.395,2.5,5.5,0.461,0.499,2.3,2.9,0.789,2,3.2,5.2,1.6,1.1,1,0.9,2.5,9.9
81,Damon Jones,PG,28,MIA,82,66,31.4,4,8.9,0.456,2.7,6.4,0.432,1.3,2.5,0.517,0.611,0.8,1,0.791,0.2,2.6,2.8,4.3,0.5,0.1,1.2,1.5,11.6
82,Luke Ridnour,PG,23,SEA,82,82,31.4,3.6,9,0.405,0.8,2.2,0.376,2.8,6.8,0.414,0.45,1.9,2.2,0.883,0.7,1.8,2.5,5.9,1.1,0.3,1.8,2.3,10
83,Drew Gooden,PF,23,CLE,82,80,30.8,5.7,11.5,0.492,0.1,0.3,0.179,5.6,11.2,0.502,0.495,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4
84,Gerald Wallace,SF,22,CHA,70,68,30.7,4.1,9.1,0.449,0.2,0.9,0.274,3.8,8.2,0.468,0.462,2.7,4.1,0.661,1.7,3.8,5.5,2,1.7,1.3,2.3,2.6,11.1
85,Yao Ming*,C,24,HOU,80,80,30.6,6.7,12.2,0.552,0,0,,6.7,12.2,0.552,0.552,4.9,6.2,0.783,2.6,5.8,8.4,0.8,0.4,2,2.5,3.7,18.3
86,Morris Peterson,SG,27,TOR,82,61,30.6,4.3,10.3,0.42,1.6,4.1,0.385,2.8,6.3,0.442,0.496,2.3,2.8,0.832,0.9,3.3,4.1,2.1,1.1,0.2,1.1,2.7,12.5
87,Joe Smith,PF,29,MIL,74,73,30.6,4.3,8.4,0.514,0,0,0,4.3,8.4,0.515,0.514,2.4,3.1,0.768,2.4,4.9,7.3,0.9,0.6,0.5,1.1,3,11
88,Latrell Sprewell,SF,34,MIN,80,79,30.6,5,12,0.414,0.9,2.6,0.327,4.1,9.4,0.439,0.45,2,2.4,0.83,0.8,2.4,3.2,2.2,0.7,0.3,1.6,1.6,12.8
89,Marcus Camby,C,30,DEN,66,66,30.5,4.2,9.1,0.465,0,0.1,0,4.2,9,0.468,0.465,1.9,2.6,0.723,2,8,10,2.3,0.9,3,1.6,2.7,10.3
90,Derek Fisher,PG,30,GSW,74,32,30,4,10.2,0.393,1.5,3.9,0.371,2.6,6.3,0.407,0.465,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1,0.1,1.7,2.4,11.9
91,Mike Miller,SF,24,MEM,76,51,30,5.1,10.1,0.505,1.8,4.3,0.433,3.3,5.8,0.558,0.597,1.4,2,0.72,0.5,3.5,3.9,2.9,0.7,0.3,1.7,2.6,13.4
92,Jason Terry,PG,27,DAL,80,57,30,4.7,9.3,0.501,1.3,3.1,0.42,3.4,6.2,0.54,0.57,1.8,2.2,0.844,0.5,1.9,2.4,5.4,1.4,0.2,1.8,2.2,12.4
93,Josh Childress,SG,21,ATL,80,44,29.7,3.8,8,0.47,0.2,0.7,0.232,3.6,7.3,0.493,0.481,2.4,2.9,0.823,2.4,3.6,6,1.9,0.9,0.4,1.3,2.3,10.1
94,Lee Nailon,SF,29,NOH,68,51,29.7,6.1,12.8,0.478,0,0,0,6.1,12.8,0.479,0.478,2,2.4,0.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2
95,Kenny Thomas,PF,27,TOT,73,58,29.7,5,10.7,0.47,0,0.1,0.2,5,10.6,0.472,0.471,2.4,3.1,0.762,2.5,4.8,7.3,2.1,0.9,0.2,1.8,3.1,12.4
96,Manu Ginóbili*,SG,27,SAS,74,74,29.6,5,10.5,0.471,1.3,3.5,0.376,3.6,7.1,0.517,0.533,4.8,6,0.803,1,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16
97,Fred Jones,SG,25,IND,77,14,29.5,3.6,8.4,0.425,1.1,3,0.38,2.4,5.4,0.45,0.492,2.3,2.7,0.85,0.4,2.7,3.1,2.5,0.8,0.4,1.5,2.2,10.6
98,Dan Dickau,PG,26,TOT,71,46,29.4,4.3,10.6,0.405,1.2,3.5,0.347,3.1,7.2,0.432,0.461,2.7,3.2,0.833,0.5,2.1,2.5,4.9,1.1,0.1,2,2.8,12.5
99,Tyronn Lue,PG,27,TOT,70,49,28.7,4.2,9.3,0.451,0.8,2.2,0.355,3.4,7.1,0.481,0.493,2,2.4,0.861,0.2,1.9,2.1,4.6,0.5,0,1.5,2.4,11.2
100,Lorenzen Wright,C,29,MEM,80,77,28.6,4,8.5,0.469,0,0,0,4,8.5,0.471,0.469,1.6,2.5,0.662,2.2,5.5,7.7,1.1,0.7,0.9,1.3,3.1,9.6
101,Mo Williams,PG,22,MIL,80,80,28.2,4,9.2,0.438,0.4,1.2,0.323,3.6,8,0.456,0.46,1.7,2,0.85,0.6,2.4,3.1,6.1,0.9,0.1,2.5,2.8,10.2
102,Mehmet Okur,C,25,UTA,82,25,28.1,4.3,9.2,0.468,0.2,0.8,0.27,4.1,8.5,0.486,0.479,4,4.7,0.85,2.4,5.1,7.5,2,0.4,0.8,1.7,2.8,12.9
103,Ruben Patterson,SF,29,POR,70,36,28,4.6,8.6,0.531,0,0.4,0.08,4.5,8.2,0.55,0.532,2.4,4,0.599,1.8,2.1,3.9,2,1.5,0.3,2,2.3,11.6
104,Josh Smith,SF,19,ATL,74,59,27.7,3.7,8.1,0.455,0.1,0.3,0.174,3.6,7.8,0.466,0.458,2.2,3.2,0.688,2,4.2,6.2,1.7,0.8,1.9,1.8,2.1,9.7
105,Raef LaFrentz,PF,28,BOS,80,80,27.5,4.3,8.6,0.496,1,2.8,0.364,3.2,5.8,0.559,0.555,1.5,1.9,0.811,1.9,5,6.9,1.2,0.5,1.2,0.9,3.3,11.1
106,Jason Williams,PG,29,MEM,71,68,27.5,3.7,9.1,0.413,1.5,4.6,0.324,2.2,4.4,0.506,0.496,1.1,1.4,0.792,0.3,1.5,1.7,5.6,1.1,0.1,1.8,1.3,10.1
107,Tyson Chandler,C,22,CHI,80,10,27.4,2.6,5.2,0.494,0,0,0,2.6,5.2,0.496,0.494,2.8,4.2,0.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8
108,Tim Thomas,SF,27,NYK,71,68,27.3,4.4,10.1,0.439,1.2,2.9,0.409,3.2,7.2,0.451,0.498,1.9,2.4,0.786,0.6,2.7,3.3,1.5,0.6,0.2,1.6,3.1,12
109,Antonio Daniels,PG,29,SEA,75,2,27,3.6,8.3,0.438,0.7,2.2,0.297,3,6.1,0.489,0.478,3.3,4.1,0.816,0.3,2,2.3,4.1,0.7,0,1,1,11.2
110,Chris Duhon,PG,22,CHI,82,73,26.5,2.1,6,0.352,1.1,3.2,0.355,1,2.7,0.35,0.449,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1,0,1.5,2.5,5.9
111,Earl Boykins,PG,28,DEN,82,5,26.4,4.1,10,0.413,0.7,2,0.337,3.5,8,0.432,0.447,3.4,3.7,0.921,0.5,1.3,1.7,4.5,1,0.1,1.5,1.5,12.4
112,Nenad Krstić,PF,21,NJN,75,57,26.2,3.7,7.6,0.493,0,0,0,3.7,7.6,0.495,0.493,2.5,3.4,0.725,2.1,3.2,5.3,1,0.4,0.8,1.5,3.7,10
113,Jared Jeffries,SF,23,WAS,77,71,26.1,2.6,5.6,0.468,0.2,0.7,0.314,2.4,5,0.488,0.486,1.3,2.2,0.584,2,2.9,4.9,2,0.9,0.5,1.5,2.7,6.8
114,Mark Blount,C,29,BOS,82,57,26,4,7.5,0.529,0,0,0,4,7.5,0.53,0.529,1.4,2,0.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4
115,Antonio Davis,PF,36,CHI,72,62,25.6,2.7,5.8,0.461,0,0,,2.7,5.8,0.461,0.461,1.6,2.1,0.757,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2,7
116,Jason Hart,PG,26,CHA,74,27,25.5,3.5,7.7,0.449,0.5,1.3,0.368,3,6.5,0.464,0.479,2.1,2.7,0.785,0.2,2.5,2.7,5,1.3,0.2,1.4,2.3,9.5
117,Rasho Nesterović,C,28,SAS,70,70,25.5,2.8,6.1,0.46,0,0,,2.8,6.1,0.46,0.46,0.2,0.4,0.467,2.6,3.9,6.6,1,0.4,1.7,1,3,5.9
118,Trenton Hassell,SG,25,MIN,82,51,25.2,2.7,5.8,0.474,0,0.1,0.091,2.7,5.7,0.483,0.475,1.1,1.4,0.789,1,1.7,2.7,1.6,0.4,0.4,0.8,2.4,6.6
119,Mike James,PG,29,TOT,74,5,25.1,4.5,10.1,0.441,1.4,3.5,0.386,3.1,6.6,0.47,0.507,1.5,2,0.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4,11.8
120,Nazr Mohammed,C,27,TOT,77,59,25.1,3.8,7.8,0.48,0,0,0,3.8,7.8,0.481,0.48,2,2.9,0.674,3.2,4.4,7.6,0.4,0.8,1.1,1.4,3.1,9.5
121,Austin Croshere,PF,29,IND,73,22,25,2.6,6.8,0.378,0.6,2.4,0.259,2,4.4,0.443,0.424,3.1,3.5,0.883,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,8.9
122,Chris Mihm,C,25,LAL,75,75,24.9,3.7,7.4,0.507,0,0,0,3.7,7.3,0.509,0.507,2.3,3.4,0.678,2.6,4.1,6.7,0.7,0.2,1.4,1.5,3.2,9.8
123,Samuel Dalembert,C,23,PHI,72,60,24.8,3.5,6.6,0.524,0,0,,3.5,6.6,0.524,0.524,1.2,2.1,0.601,2.6,4.9,7.5,0.5,0.6,1.7,1.6,3.3,8.2
124,Ira Newble,SG,30,CLE,74,69,24.8,2.5,5.7,0.429,0.3,0.7,0.358,2.2,5,0.439,0.452,0.7,0.9,0.797,1.1,1.9,3,1.2,0.7,0.2,0.8,1.9,5.9
