Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19,Michael Jordan*,SG,32,CHI,82,82,37.7,11.2,22.6,0.495,1.4,3.2,0.427,9.8,19.4,0.506,0.525,6.7,8,0.834,1.8,4.8,6.6,4.3,2.2,0.5,2.4,2.4,30.4
20,Rod Strickland,PG,29,POR,67,63,37.7,7,15.3,0.46,0.6,1.7,0.342,6.5,13.6,0.475,0.479,4.1,6.3,0.652,1.3,3.1,4.4,9.6,1.4,0.2,3.8,2,18.7
21,Avery Johnson,PG,30,SAS,82,82,37.6,5.3,10.8,0.494,0.1,0.4,0.194,5.3,10.4,0.505,0.497,2.3,3.2,0.721,0.5,2.1,2.5,9.6,1.5,0.3,2.4,2.2,13.1
22,Allan Houston,SG,24,DET,82,75,37.5,6.9,15.2,0.453,2.3,5.5,0.427,4.5,9.7,0.468,0.53,3.6,4.4,0.823,0.7,3,3.7,3,0.7,0.2,2.8,2.8,19.7
23,Jason Kidd*,PG,22,DAL,81,81,37.5,6.1,16,0.381,1.6,4.9,0.336,4.4,11.1,0.401,0.433,2.8,4.1,0.692,2.5,4.3,6.8,9.7,2.2,0.3,4,1.9,16.6
24,Jerry Stackhouse,SG,21,PHI,72,71,37.5,6.3,15.2,0.414,1.3,4.1,0.318,5,11.1,0.449,0.457,5.4,7.2,0.747,1.3,2.4,3.7,3.9,1.1,1.1,3.5,2.5,19.2
25,Charles Barkley*,PF,32,PHO,71,71,37.1,8.2,16.3,0.5,0.7,2.5,0.28,7.5,13.9,0.539,0.521,6.2,8,0.777,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2
26,Robert Horry,SF,25,HOU,71,71,37.1,4.2,10.3,0.41,2,5.5,0.366,2.2,4.8,0.459,0.507,1.6,2,0.776,1.4,4.4,5.8,4,1.6,1.5,2.3,2.8,12
27,Dennis Scott,SF,27,ORL,82,82,37.1,6,13.6,0.44,3.3,7.7,0.425,2.7,6,0.458,0.559,2.2,2.7,0.82,0.8,3,3.8,3,1.1,0.4,1.5,2.1,17.5
28,Loy Vaught,PF,27,LAC,80,78,37.1,7.1,13.6,0.525,0.1,0.2,0.368,7.1,13.4,0.528,0.529,1.9,2.6,0.727,2.6,7.6,10.1,1.4,1.1,0.5,2,3,16.2
29,Anfernee Hardaway,PG,24,ORL,82,82,36.8,7.6,14.8,0.513,1.1,3.5,0.314,6.5,11.4,0.573,0.549,5.4,7.1,0.767,1.6,2.7,4.3,7.1,2,0.5,2.8,2,21.7
30,David Robinson*,C,30,SAS,82,82,36.8,8.7,16.8,0.516,0,0.1,0.333,8.6,16.7,0.517,0.517,7.6,10,0.761,3.9,8.3,12.2,3,1.4,3.3,2.3,3.2,25
31,Grant Long,PF,29,ATL,82,82,36.7,4.8,10.2,0.471,0.4,1,0.36,4.4,9.2,0.484,0.49,3.1,4.1,0.763,3,6.6,9.6,2.2,1.3,0.4,1.9,2.8,13.1
32,Dikembe Mutombo*,C,29,DEN,74,74,36.7,3.8,7.7,0.499,0,0,0,3.8,7.7,0.5,0.499,3.3,4.8,0.695,3.4,8.4,11.8,1.5,0.5,4.5,2,3.5,11
33,Scottie Pippen*,SF,30,CHI,77,77,36.7,7.3,15.8,0.463,1.9,5.2,0.374,5.4,10.6,0.507,0.525,2.9,4.2,0.679,2,4.5,6.4,5.9,1.7,0.7,2.7,2.6,19.4
34,Patrick Ewing*,C,33,NYK,76,76,36.6,8.9,19.2,0.466,0.1,0.4,0.143,8.9,18.8,0.472,0.467,4.6,6.1,0.761,2.1,8.5,10.6,2.1,0.9,2.4,2.9,3.3,22.5
35,Armen Gilliam,SF,31,NJN,78,76,36.6,7.4,15.6,0.474,0,0,0,7.4,15.6,0.474,0.474,3.6,4.5,0.791,3.1,6.1,9.1,1.8,0.9,0.7,2.3,2.3,18.3
36,Mitch Richmond*,SG,30,SAC,81,81,36.4,7.5,16.9,0.447,2.8,6.4,0.437,4.8,10.5,0.453,0.529,5.2,6.1,0.866,0.7,2.7,3.3,3.1,1.5,0.2,2.7,2.9,23.1
37,P.J. Brown,C,26,NJN,81,81,36.3,4.4,9.9,0.444,0,0.2,0.2,4.3,9.7,0.448,0.445,2.5,3.3,0.77,2.7,4.3,6.9,2,1,1.2,1.6,3.1,11.3
38,Horace Grant,PF,30,ORL,63,62,36.3,5.5,10.7,0.513,0,0.1,0.167,5.5,10.7,0.516,0.513,2.4,3.3,0.734,2.8,6.4,9.2,2.7,1,1.2,1,2.3,13.4
39,Tom Gugliotta,PF,26,MIN,78,78,36.3,6.1,12.9,0.471,0.3,1.1,0.302,5.7,11.8,0.487,0.484,3.7,4.8,0.773,2.3,6.6,8.8,3.1,1.8,1.2,3,3.4,16.2
40,George McCloud,SF,28,DAL,79,63,36,6.7,16.2,0.414,3.3,8.6,0.379,3.5,7.6,0.453,0.514,2.3,2.8,0.804,1.5,3.3,4.8,2.7,1.4,0.5,2.1,2.7,18.9
41,Kevin Johnson,PG,29,PHO,56,55,35.8,6.1,12,0.507,0.4,1,0.368,5.7,11,0.52,0.523,6.1,7.1,0.859,0.8,3.2,3.9,9.2,1.5,0.2,3,2.6,18.7
42,Mookie Blaylock,PG,28,ATL,81,81,35.7,5.6,13.9,0.405,2.9,7.7,0.371,2.8,6.2,0.448,0.508,1.6,2.1,0.747,1.4,2.7,4.1,5.9,2.6,0.2,2.3,1.9,15.7
43,Steve Smith,SG,26,ATL,80,80,35.7,6.2,14.3,0.432,1.8,5.3,0.331,4.4,9,0.492,0.493,4,4.8,0.826,1.6,2.5,4.1,2.8,0.9,0.2,1.9,2.6,18.1
44,Mahmoud Abdul-Rauf,PG,26,DEN,57,53,35.6,7.3,16.8,0.434,2.1,5.4,0.392,5.1,11.3,0.454,0.497,2.6,2.8,0.93,0.5,2,2.4,6.8,1.1,0.1,2,2.1,19.2
45,John Stockton*,PG,33,UTA,82,82,35.5,5.4,10,0.538,1.2,2.7,0.422,4.2,7.2,0.582,0.596,2.9,3.4,0.83,0.7,2.1,2.8,11.2,1.7,0.2,3,2.5,14.7
46,Nick Anderson,SG,28,ORL,77,77,35.3,5.2,11.7,0.442,2.2,5.6,0.391,3,6.2,0.489,0.535,2.2,3.1,0.692,1.2,4.2,5.4,3.6,1.6,0.6,1.8,1.8,14.7
47,Derek Harper,PG,34,NYK,82,82,35.3,5.3,11.5,0.464,1.5,4,0.372,3.8,7.5,0.513,0.529,1.9,2.5,0.757,0.4,2.1,2.5,4.3,1.6,0.1,2.2,2.5,14
48,Bobby Phills,SG,26,CLE,72,69,35.1,5.4,11.5,0.467,1.3,2.9,0.441,4.1,8.5,0.476,0.524,2.6,3.3,0.775,0.9,2.8,3.6,3.8,1.4,0.4,1.8,2.7,14.6
49,Detlef Schrempf,SF,33,SEA,63,60,34.9,5.7,11.7,0.486,1.2,2.8,0.408,4.6,8.9,0.512,0.536,4.6,5.9,0.776,1.2,4,5.2,4.4,0.9,0.1,2.3,2.8,17.1
50,Isaiah Rider,SG,24,MIN,75,68,34.6,7.5,16.1,0.464,1.4,3.7,0.371,6.1,12.4,0.492,0.507,3.3,3.9,0.838,1.3,2.8,4.1,2.8,0.6,0.3,2.7,2.7,19.6
51,Otis Thorpe,PF,33,DET,82,82,34.6,5.5,10.4,0.53,0,0,0,5.5,10.4,0.532,0.53,3.1,4.4,0.71,2.6,5.8,8.4,1.9,0.6,0.5,2.4,3.7,14.2
52,Reggie Miller*,SG,30,IND,76,76,34.5,6.6,14,0.473,2.2,5.4,0.41,4.4,8.6,0.512,0.552,5.7,6.6,0.863,0.5,2.3,2.8,3.3,1,0.2,2.5,2.3,21.1
53,Hersey Hawkins,SG,29,SEA,82,82,34.4,5.4,11.4,0.473,1.8,4.6,0.384,3.6,6.8,0.534,0.551,3,3.5,0.874,1,2.6,3.6,2.7,1.8,0.2,2,2.1,15.6
54,Jim Jackson,SG,25,DAL,82,82,34.4,6.9,16,0.435,1.5,4.1,0.363,5.5,11.9,0.459,0.481,4.2,5.1,0.825,2.1,2.9,5,2.9,0.6,0.3,2.3,2,19.6
55,Joe Smith,PF,20,GSW,82,82,34.4,5.7,12.5,0.458,0.1,0.3,0.357,5.6,12.1,0.461,0.463,3.7,4.8,0.773,3.7,5.1,8.7,1,1,1.6,1.7,2.7,15.3
56,Terrell Brandon,PG,25,CLE,75,75,34.3,6.8,14.6,0.465,1.2,3.1,0.387,5.6,11.5,0.487,0.507,4.5,5.1,0.887,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3
57,Bryant Stith,SG,25,DEN,82,77,34.3,4.6,11.1,0.416,0.5,1.8,0.277,4.1,9.3,0.443,0.439,3.9,4.6,0.844,1.5,3.4,4.9,2.9,1.4,0.2,1.9,2.3,13.6
58,Popeye Jones,PF,25,DAL,68,68,34.1,4.8,10.8,0.446,0.2,0.6,0.359,4.6,10.2,0.451,0.456,1.5,2,0.767,3.8,7,10.8,1.9,0.8,0.4,1.6,3.9,11.3
59,Kenny Anderson,PG,25,TOT,69,64,34,5.1,12.1,0.418,1.3,3.7,0.359,3.7,8.4,0.445,0.474,3.8,4.9,0.769,0.9,2,2.9,8.3,1.6,0.2,2.1,2.6,15.2
60,Nick Van Exel,PG,24,LAL,74,74,34,5.4,12.8,0.417,1.9,5.4,0.357,3.4,7.4,0.461,0.493,2.2,2.8,0.799,0.4,2.1,2.4,6.9,0.9,0.1,2.1,1.6,14.9
61,Blue Edwards,SF,30,VAN,82,82,33.8,4.9,11.7,0.419,1,3,0.343,3.9,8.7,0.446,0.463,1.9,2.5,0.755,1.2,3,4.2,2.6,1.4,0.6,2.1,3,12.7
62,Cedric Ceballos,SF,26,LAL,78,71,33.7,8.2,15.4,0.53,0.7,2.4,0.277,7.5,13.1,0.576,0.552,4.2,5.2,0.804,2.8,4.1,6.9,1.5,1.2,0.3,2.1,1.8,21.2
63,Vinny Del Negro,SG,29,SAS,82,82,33.7,5.8,11.7,0.497,0.7,1.8,0.38,5.1,9.9,0.518,0.527,2.2,2.6,0.832,0.4,2.9,3.3,3.8,1,0.1,1.2,2,14.5
64,Christian Laettner,C,26,TOT,74,71,33.7,6,12.3,0.487,0.1,0.5,0.231,5.9,11.7,0.499,0.492,4.4,5.4,0.818,2.5,4.8,7.3,2.7,1,1,2.5,3.7,16.4
65,Dale Davis,PF,26,IND,78,77,33.6,4.3,7.7,0.558,0,0,,4.3,7.7,0.558,0.558,1.7,3.7,0.467,3.2,5.9,9.1,1,0.7,1.4,1.5,3.1,10.3
66,Shawn Kemp,PF,26,SEA,79,76,33.3,6.7,11.9,0.561,0.1,0.2,0.417,6.6,11.7,0.563,0.564,6.2,8.4,0.742,3.5,7.9,11.4,2.2,1.2,1.6,4,3.8,19.6
67,Andrew Lang,C,29,TOT,71,69,33.3,5,11.1,0.447,0,0.1,0.2,5,11.1,0.448,0.447,1.8,2.2,0.801,2.2,4.3,6.4,0.9,0.6,1.8,1.7,3.4,11.7
68,Calbert Cheaney,SF,24,WSB,70,70,33.2,6.1,12.9,0.471,0.7,2.2,0.338,5.3,10.7,0.498,0.499,2.2,3.1,0.706,1,2.5,3.4,2.2,1,0.3,1.8,2.9,15.1
69,Bison Dele,C,26,LAC,65,65,33.2,6.4,11.8,0.543,0,0.1,0.167,6.4,11.7,0.546,0.544,3,4.1,0.734,2.3,5.3,7.6,1.9,1.1,0.8,2.9,3.5,15.8
70,Oliver Miller,PF,25,TOR,76,72,33.1,5.5,10.5,0.526,0,0.1,0,5.5,10.3,0.533,0.526,1.9,2.9,0.661,2.3,5.1,7.4,2.9,1.4,1.9,2.7,3.6,12.9
71,Elden Campbell,PF,27,LAL,82,82,32.9,5.5,10.8,0.503,0,0.1,0,5.5,10.8,0.506,0.503,3,4.3,0.713,2,5.6,7.6,2.2,1.1,2.6,1.7,3.7,13.9
72,Vernon Maxwell,PG,30,PHI,75,57,32.9,5.5,14,0.39,1.9,6.1,0.317,3.5,7.9,0.446,0.459,3.3,4.4,0.756,0.5,2.5,3.1,4.4,1.3,0.2,2.9,2.4,16.2
73,Johnny Newman,SG,32,MIL,82,82,32.8,3.9,7.9,0.495,0.7,2,0.377,3.2,5.9,0.534,0.542,2.3,2.8,0.802,0.8,1.6,2.4,1.9,1.1,0.2,1.3,3.1,10.8
74,Joe Dumars*,PG,32,DET,67,40,32.7,3.8,8.9,0.426,1.8,4.4,0.406,2,4.5,0.447,0.528,2.4,2.9,0.822,0.4,1.6,2.1,4,0.6,0,1.4,1.6,11.8
75,Danny Ferry,PF,29,CLE,82,79,32.7,5.1,11.2,0.459,1.7,4.4,0.394,3.4,6.8,0.502,0.537,1.3,1.6,0.769,0.9,2.9,3.8,2.3,0.7,0.5,1.5,2.8,13.3
76,Mark Jackson,PG,30,IND,81,81,32.6,3.7,7.7,0.473,0.8,1.8,0.43,2.9,5.9,0.486,0.524,1.9,2.4,0.785,0.8,3,3.8,7.8,1.2,0.1,2.5,1.9,10
77,Dennis Rodman*,PF,34,CHI,64,57,32.6,2.3,4.8,0.48,0,0.4,0.111,2.2,4.3,0.516,0.485,0.9,1.7,0.528,5.6,9.3,14.9,2.5,0.6,0.4,2.2,3.1,5.5
78,Derrick McKey,SF,29,IND,75,75,32.5,4.6,9.5,0.486,0.2,0.9,0.25,4.4,8.6,0.511,0.498,2.3,2.9,0.769,1.6,3.2,4.8,3.5,1.1,0.6,1.9,3.3,11.7
79,Dale Ellis,SF,35,DEN,81,52,32.4,5.7,11.8,0.479,1.9,4.5,0.412,3.8,7.3,0.519,0.557,1.7,2.2,0.76,1.1,2.8,3.9,1.7,0.7,0.1,1.2,2.4,14.9
80,Bimbo Coles,PG,27,TOT,81,55,32.3,3.9,9.6,0.409,1.1,3.1,0.346,2.8,6.5,0.44,0.466,2.1,2.6,0.796,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11
81,Alvin Robertson,SG,33,TOR,77,69,32.2,3.7,7.9,0.47,0.5,2,0.272,3.2,5.9,0.535,0.503,1.4,2.1,0.677,1.4,3,4.4,4.2,2.2,0.5,2.4,3.5,9.3
82,Michael Cage,C,34,CLE,82,80,32.1,2.7,4.8,0.556,0,0,0,2.7,4.8,0.557,0.556,0.6,1.1,0.543,3.5,5.4,8.9,0.6,1.1,1,0.7,2.6,6
83,Rick Fox,SF,26,BOS,81,81,32,5.2,11.5,0.454,1.2,3.4,0.364,4,8.1,0.491,0.507,2.4,3.1,0.772,2,3.6,5.6,4.6,1.4,0.5,2.7,3.6,14
84,Pooh Richardson,PG,29,LAC,63,61,32,4.5,10.5,0.423,1.5,3.9,0.384,3,6.7,0.446,0.494,1.2,1.7,0.743,0.6,2,2.5,5.4,1.2,0.2,1.5,2.1,11.7
85,Bryant Reeves,C,22,VAN,77,63,31.9,5.2,11.4,0.457,0,0,0,5.2,11.4,0.459,0.457,2.8,3.9,0.732,2.3,5.1,7.4,1.4,0.6,0.7,2,2.9,13.3
86,Wesley Person,SG,24,PHO,82,47,31.8,4.8,10.7,0.445,1.4,3.8,0.374,3.3,6.9,0.484,0.511,1.8,2.3,0.771,0.7,3.2,3.9,1.7,0.7,0.3,1.1,1.8,12.7
87,Tim Hardaway*,PG,29,TOT,80,46,31.7,5.2,12.4,0.422,1.7,4.7,0.364,3.5,7.7,0.458,0.492,3,3.8,0.79,0.4,2.4,2.9,8,1.7,0.2,2.9,2.5,15.2
88,Jeff Hornacek,SG,32,UTA,82,59,31.6,5.4,10.7,0.502,1.3,2.7,0.466,4.1,8,0.514,0.561,3.2,3.5,0.893,0.8,1.8,2.5,4.1,1.3,0.2,1.5,2.1,15.2
89,Harvey Grant,PF,30,POR,76,75,31.5,4.1,8.9,0.462,0.3,0.9,0.313,3.9,8.1,0.479,0.478,0.8,1.4,0.545,1.5,3.2,4.8,1.5,0.8,0.6,1.1,2.3,9.3
90,Vlade Divac*,C,27,LAL,79,79,31.3,5.2,10.2,0.513,0,0.2,0.167,5.2,10,0.521,0.515,2.4,3.7,0.641,2.5,6.1,8.6,3.3,1,1.7,2.5,3.5,12.9
91,Eddie Jones,SG,24,LAL,70,66,31.2,4.8,9.8,0.492,1.2,3.2,0.366,3.6,6.5,0.555,0.553,1.9,2.6,0.739,0.6,2.7,3.3,3.5,1.8,0.6,1.4,2.3,12.8
92,Tyus Edney,PG,22,SAC,80,60,31,3.8,9.3,0.412,0.7,1.8,0.368,3.2,7.5,0.423,0.448,2.5,3.2,0.782,0.8,1.7,2.5,6.1,1.1,0,2.4,2.5,10.8
93,Chris Childs,PG,28,NJN,78,54,30.9,4.2,10,0.416,1.2,3.3,0.367,2.9,6.7,0.441,0.478,3.3,3.9,0.852,0.7,2.5,3.1,7,1.4,0.1,2.9,3.2,12.8
94,John Starks,SG,30,NYK,81,71,30.8,4.6,10.4,0.443,1.8,4.9,0.361,2.9,5.6,0.516,0.528,1.6,2.1,0.753,0.4,2.5,2.9,3.9,1.3,0.1,1.9,2.8,12.6
95,Brian Grant,PF,23,SAC,78,75,30.7,5.5,10.8,0.507,0.1,0.2,0.235,5.4,10.6,0.513,0.51,3.4,4.6,0.732,2.2,4.7,7,1.6,0.5,1.3,2.4,3.4,14.4
96,Matt Geiger,C,26,CHH,77,50,30.5,4.6,8.6,0.536,0,0.1,0.375,4.6,8.5,0.538,0.538,1.9,2.7,0.727,2.6,5.8,8.4,0.8,0.6,0.8,1.8,3.8,11.2
97,Greg Anthony,PG,28,VAN,69,68,30.4,4.7,11.3,0.415,1.3,3.9,0.332,3.4,7.4,0.459,0.472,3.3,4.3,0.771,0.4,2.1,2.5,6.9,1.7,0.2,2.3,2,14
98,Olden Polynice,C,31,SAC,81,80,30.1,5.3,10.1,0.527,0,0,0.333,5.3,10.1,0.528,0.528,1.5,2.5,0.601,3.2,6.3,9.4,0.7,0.6,0.8,1.6,3.1,12.2
99,Antonio McDyess,PF,21,DEN,76,75,30,5.6,11.6,0.485,0,0.1,0,5.6,11.5,0.487,0.485,2.2,3.2,0.683,3,4.5,7.5,1,0.7,1.5,2,3.3,13.4
100,Tracy Murray,SF,24,TOR,82,37,30,6,13.3,0.454,1.8,4.4,0.422,4.2,9,0.47,0.523,2.2,2.7,0.831,1.4,2.9,4.3,1.6,1.1,0.5,1.6,2.5,16.2
101,Stacey Augmon,SF,27,ATL,77,49,29.8,4.7,9.6,0.491,0,0.1,0.25,4.7,9.5,0.492,0.491,3.3,4.1,0.792,1.8,2.2,3.9,1.8,1.4,0.4,1.8,2.4,12.7
102,Walt Williams,SF,25,TOT,73,73,29.7,4.9,11.1,0.444,1.6,4,0.389,3.4,7.1,0.476,0.515,2.2,3.2,0.703,1.4,3,4.4,3.2,1.2,0.8,2.1,3.3,13.6
103,Sherman Douglas,PG,29,TOT,79,66,29.6,4.4,8.7,0.504,0.5,1.4,0.364,3.9,7.3,0.53,0.533,2,2.8,0.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3
104,Shawn Bradley,C,23,TOT,79,68,29.5,4.9,11.1,0.443,0,0.1,0.25,4.9,11,0.444,0.444,2.1,3.1,0.687,2.8,5.3,8.1,0.8,0.6,3.6,2.3,3.6,11.9
105,Gheorghe Mureșan,C,24,WSB,76,76,29.5,6.1,10.5,0.584,0,0,0,6.1,10.5,0.585,0.584,2.3,3.7,0.619,3.3,6.3,9.6,0.7,0.7,2.3,1.9,3.9,14.5
106,Dana Barros,PG,28,BOS,80,25,29.1,4.7,10.1,0.47,1.9,4.6,0.408,2.9,5.5,0.523,0.563,1.6,1.8,0.884,0.3,2.1,2.4,3.8,0.7,0,1.5,1.5,13
107,Dell Curry,SG,31,CHH,82,29,28.9,5.4,11.9,0.453,2,5,0.404,3.4,6.9,0.488,0.537,1.8,2.1,0.854,0.8,2.4,3.2,2.1,1.3,0.3,1.6,2.1,14.5
108,Dan Majerle,SF,30,CLE,82,15,28.9,3.7,9.1,0.405,1.8,5,0.353,1.9,4.1,0.47,0.503,1.5,2.1,0.71,0.9,2.9,3.7,2.6,1,0.4,1.1,1.6,10.6
109,Kevin Garnett*,SF,19,MIN,80,43,28.7,4.5,9.2,0.491,0.1,0.4,0.286,4.4,8.8,0.499,0.497,1.3,1.9,0.705,2.2,4.1,6.3,1.8,1.1,1.6,1.4,2.4,10.4
110,Kevin Willis,PF,33,TOT,75,60,28.5,4.3,9.5,0.456,0,0.1,0.111,4.3,9.4,0.461,0.457,1.9,2.7,0.708,2.8,5.7,8.5,0.7,0.4,0.5,2.1,3.4,10.6
111,Aaron McKie,SG,23,POR,81,73,27.9,4.2,8.9,0.467,0.5,1.4,0.325,3.7,7.5,0.494,0.493,1.9,2.5,0.764,1.1,2.7,3.8,2.5,1.1,0.3,1.7,2.5,10.7
112,B.J. Armstrong,PG,28,GSW,82,64,27.6,4.1,8.9,0.468,1.2,2.5,0.473,3,6.3,0.465,0.535,2.9,3.4,0.839,0.3,2,2.2,4.9,0.8,0.1,1.6,1.8,12.3
113,Sam Mitchell,SF,32,MIN,78,42,27.5,3.9,7.9,0.49,0,0.2,0.056,3.9,7.7,0.503,0.491,3,3.7,0.814,1.4,3,4.3,0.9,0.6,0.3,1.1,2.8,10.8
114,Willie Anderson,SG,29,TOT,76,44,27.1,3.8,8.7,0.436,0.4,1.6,0.283,3.3,7.1,0.47,0.462,1.7,2.1,0.81,0.6,2.6,3.2,2.6,1,0.8,1.9,3,9.8
115,Lindsey Hunter,PG,25,DET,80,48,26.7,3,7.9,0.381,1.5,3.6,0.405,1.5,4.2,0.36,0.474,1.1,1.5,0.7,0.6,1.9,2.4,2.4,1.1,0.2,1,2.3,8.5
116,Jalen Rose,SG,23,DEN,80,37,26.7,3.6,7.6,0.48,0.4,1.4,0.296,3.2,6.2,0.52,0.507,2.4,3.5,0.69,0.6,2.7,3.3,6.2,0.7,0.5,2.9,2.9,10
117,Chuck Person,SF,31,SAS,80,16,26.6,3.9,8.8,0.437,2.4,5.8,0.41,1.5,3,0.488,0.572,0.8,1.3,0.644,1,4.2,5.2,1.3,0.6,0.3,1.1,2.5,10.9
118,Sam Perkins,PF,34,SEA,82,20,26.5,4,9.7,0.408,1.6,4.4,0.355,2.4,5.3,0.452,0.489,2.3,2.9,0.793,1.2,3.2,4.5,1.5,1,0.6,1,2.1,11.8
119,Toni Kukoč*,SF,27,CHI,81,20,26,4.8,9.7,0.49,1.1,2.7,0.403,3.7,7,0.524,0.546,2.5,3.3,0.772,1.4,2.6,4,3.5,0.8,0.3,1.4,1.9,13.1
120,A.C. Green,SF,32,PHO,82,36,25.8,2.6,5.4,0.484,0.2,0.6,0.269,2.5,4.8,0.513,0.5,2,2.9,0.709,2,4.7,6.8,0.9,0.5,0.3,1,1.7,7.5
121,David Wesley,PG,25,BOS,82,53,25.7,4.1,9,0.459,1.4,3.3,0.426,2.7,5.7,0.478,0.538,2.6,3.5,0.753,0.8,2.4,3.2,4.8,1.2,0.1,1.9,2.5,12.3
122,Antonio Davis,PF,27,IND,82,14,25.5,2.9,5.9,0.49,0,0,0.5,2.9,5.9,0.49,0.491,3,4.2,0.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3,8.8
123,Keith Askins,SF,28,MIA,75,14,25.3,2.1,5.2,0.402,1.3,3.2,0.418,0.8,2.1,0.377,0.528,0.6,0.8,0.789,1.5,2.8,4.3,1.6,0.6,0.8,1.1,3.6,6.1
