Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Alex English*,SF,31,DEN,81,81,36.1,11.6,22.4,0.518,0,0.1,0.2,11.6,22.3,0.519,0.518,4.7,5.7,0.829,2.5,3.1,5.7,4.2,1.2,0.6,3.1,3.2,27.9
19,Magic Johnson*,PG,25,LAL,77,77,36.1,6.5,11.7,0.561,0.1,0.5,0.189,6.5,11.2,0.577,0.565,5.1,6,0.843,1.2,5,6.2,12.6,1.5,0.3,4,2,18.3
20,Larry Nance,PF,25,PHO,61,55,36.1,8.4,14.4,0.587,0,0,0.5,8.4,14.3,0.587,0.588,3,4.2,0.709,3.2,5.6,8.8,2.6,1.4,1.7,2.2,3,19.9
21,Robert Parish*,C,31,BOS,79,78,36.1,7,12.9,0.542,0,0,,7,12.9,0.542,0.542,3.7,5,0.743,3.3,7.3,10.6,1.6,0.7,1.3,2.4,2.8,17.6
22,Paul Pressey,SF,26,MIL,80,80,36,6,11.6,0.517,0.1,0.3,0.35,5.9,11.4,0.521,0.521,4,5.2,0.758,1.9,3.5,5.4,6.8,1.6,0.7,3.1,3.2,16.1
23,Norm Nixon,PG,29,LAC,81,81,35.7,7.4,15.8,0.465,0.4,1.2,0.333,7,14.6,0.476,0.478,2.1,2.7,0.78,0.7,2,2.7,8.8,1.2,0,3.4,2.2,17.2
24,Darrell Griffith,SG,26,UTA,78,78,35.6,9.3,20.4,0.457,1.2,3.3,0.358,8.2,17.1,0.476,0.486,2.8,3.8,0.725,1.6,2.8,4.4,3.1,1.7,0.4,3.2,2.3,22.6
25,Hakeem Olajuwon*,C,22,HOU,82,82,35.5,8.3,15.3,0.538,0,0,,8.3,15.3,0.538,0.538,4.1,6.7,0.613,5.4,6.5,11.9,1.4,1.2,2.7,2.9,4.2,20.6
26,Bill Laimbeer,C,27,DET,82,82,35.3,7.3,14.4,0.506,0,0.2,0.222,7.2,14.1,0.51,0.507,3,3.7,0.797,3.6,8.8,12.4,1.9,0.8,0.9,1.6,3.8,17.5
27,Jack Sikma*,C,29,SEA,68,68,35.3,6.8,13.9,0.489,0,0.1,0.2,6.8,13.7,0.492,0.49,4.9,5.8,0.852,2.4,8.2,10.6,4.2,1.2,1.3,2.4,3.5,18.5
