Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17,Scott Wedman,SF,25,KCK,81,,36.6,7.5,14.7,0.509,,,,7.5,14.7,0.509,0.509,2.7,3.1,0.87,1.8,3.9,5.7,2.5,1.2,0.3,2,3,17.7
18,Kareem Abdul-Jabbar*,C,30,LAL,62,,36.5,10.7,19.4,0.55,,,,10.7,19.4,0.55,0.55,4.4,5.6,0.783,3,9.9,12.9,4.3,1.7,3,3.4,2.9,25.8
19,John Williamson,SG,26,TOT,75,,36.4,9.6,22,0.438,,,,9.6,22,0.438,0.438,4.4,5.2,0.847,0.9,2.1,3,2.9,1.3,0.1,3,3.1,23.7
20,Phil Smith,SG,25,GSW,82,,35.9,7.9,16.7,0.472,,,,7.9,16.7,0.472,0.472,3.9,4.7,0.812,1.2,2.4,3.7,4.8,1.3,0.3,3.2,2.7,19.7
21,John Lucas,PG,24,HOU,82,,35.8,5,11.5,0.435,,,,5,11.5,0.435,0.435,2.4,3,0.772,0.6,2.5,3.1,9.4,2,0.1,2.6,2.5,12.4
22,Moses Malone*,C,22,HOU,59,,35.7,7,14,0.499,,,,7,14,0.499,0.499,5.4,7.5,0.718,6.4,8.6,15,0.5,0.8,1.3,3.7,3,19.4
23,Swen Nater,C,28,BUF,78,,35.6,6.4,12.7,0.504,,,,6.4,12.7,0.504,0.504,2.7,3.5,0.765,3.6,9.6,13.2,2.8,0.5,0.6,2.9,3.5,15.5
24,Marvin Webster,C,25,SEA,82,,35.5,5.2,10.4,0.502,,,,5.2,10.4,0.502,0.502,3.5,5.6,0.629,4.4,8.2,12.6,2.5,0.6,2,3.1,3.2,14
25,Jim Chones,C,28,CLE,82,,35.4,6.4,13.6,0.472,,,,6.4,13.6,0.472,0.472,2.2,3,0.72,2.7,7.6,10.3,1.6,0.6,0.7,2.2,2.9,15
26,Mickey Johnson,PF,25,CHI,81,,35.4,6.9,15,0.462,,,,6.9,15,0.462,0.462,4.5,5.5,0.812,2.7,6.4,9.1,3.3,1.1,0.8,3.3,3.9,18.3
27,Larry Kenon,SF,25,SAS,81,,35.4,8.6,17.6,0.489,,,,8.6,17.6,0.489,0.489,3.4,4,0.854,3,6.5,9.5,3.3,1.4,0.3,3.4,2.6,20.6
28,Wilbur Holland,SG,26,CHI,82,,35.2,6.9,15.7,0.443,,,,6.9,15.7,0.443,0.443,2.7,3.4,0.799,1.3,2.3,3.6,3.8,2,0.2,2.7,3.1,16.6
29,Doug Collins,SG,26,PHI,79,77,35.1,8.1,15.5,0.526,,,,8.1,15.5,0.526,0.526,3.4,4.2,0.812,1.1,1.8,2.9,4.1,1.6,0.3,3.2,2.9,19.7
30,Campy Russell,SF,26,CLE,72,,35,7.3,16.2,0.448,,,,7.3,16.2,0.448,0.448,4.9,6.5,0.751,2.1,4.2,6.4,3.9,1.2,0.2,2.9,2.7,19.4
31,George Gervin*,SG,25,SAS,82,,34.8,10.5,19.6,0.536,,,,10.5,19.6,0.536,0.536,6.1,7.4,0.83,1.4,3.7,5.1,3.7,1.7,1.3,3.7,3.1,27.2
32,Dan Issel*,C,29,DEN,82,,34.8,8,15.7,0.512,,,,8,15.7,0.512,0.512,5.2,6.7,0.782,3.1,7,10.1,3.7,1.2,0.5,3.2,3.4,21.3
33,Marques Johnson,SF,21,MIL,80,,34.6,7.9,15.1,0.522,,,,7.9,15.1,0.522,0.522,3.8,5.1,0.736,3.7,6.9,10.6,2.4,1.2,1.3,2.2,2.8,19.5
34,John Shumate,PF,25,TOT,80,,34.5,4.9,9.7,0.506,,,,4.9,9.7,0.506,0.506,5,6.4,0.787,2,6.6,8.5,2.3,1.1,0.7,2.9,2.5,14.8
35,Brian Winters,SG,25,MIL,80,,34.4,8.4,18.2,0.463,,,,8.4,18.2,0.463,0.463,3.1,3.7,0.84,1.1,2,3.1,4.9,1.6,0.3,3,3,19.9
36,Norm Nixon,PG,22,LAL,81,,34.3,6.1,12.3,0.497,,,,6.1,12.3,0.497,0.497,1.4,2,0.714,0.5,2.4,3,6.8,1.7,0.1,3.1,3.2,13.7
37,Kevin Porter,PG,27,TOT,82,,34.3,6,12.9,0.469,,,,6,12.9,0.469,0.469,3,3.9,0.763,0.6,2,2.6,10.2,1.5,0.2,4.4,3.5,15
38,Bob Wilkerson,SF,23,DEN,81,,34.3,4.7,11.6,0.408,,,,4.7,11.6,0.408,0.408,1.9,2.6,0.748,1.2,4.6,5.9,5.4,1.6,0.3,3.6,3.4,11.4
39,John Havlicek*,SF,37,BOS,82,,34.1,6.7,14.8,0.449,,,,6.7,14.8,0.449,0.449,2.8,3.3,0.855,1.1,2.9,4,4,1.1,0.3,2.5,2.3,16.1
40,Mike Bantom,SF,26,IND,82,,33.8,6.1,12.8,0.479,,,,6.1,12.8,0.479,0.479,3.1,4.2,0.743,2.2,5.2,7.4,2.9,1.2,0.6,2.7,4.1,15.3
41,Lionel Hollins,PG,24,POR,81,,33.8,6.6,14.8,0.442,,,,6.6,14.8,0.442,0.442,2.8,3.7,0.743,1,2.4,3.4,4.7,1.9,0.4,3,3.3,15.9
42,Eric Money,PG,22,DET,76,,33.6,7.9,15.8,0.5,,,,7.9,15.8,0.5,0.5,2.8,3.9,0.718,1.2,1.6,2.8,4.7,1.6,0.2,4.2,3.1,18.6
43,Wes Unseld*,C,31,WSB,80,,33.1,3.2,6.1,0.523,,,,3.2,6.1,0.523,0.523,1.2,2.2,0.538,3.6,8.4,11.9,4.1,1.2,0.6,2.2,2.9,7.6
44,Julius Erving*,SF,27,PHI,74,68,32.8,8.3,16.4,0.502,,,,8.3,16.4,0.502,0.502,4.1,4.9,0.845,2.4,4.1,6.5,3.8,1.8,1.3,3.2,2.8,20.6
45,Gus Williams,PG,24,SEA,79,,32.6,7.6,16.9,0.451,,,,7.6,16.9,0.451,0.451,2.9,3.5,0.817,1.1,2.2,3.2,3.7,2.3,0.5,2.4,2.5,18.1
46,Bobby Jones*,PF,26,DEN,75,,32.5,5.9,10.1,0.578,,,,5.9,10.1,0.578,0.578,2.8,3.7,0.751,2.2,6.3,8.5,3.4,1.8,1.7,2.6,2.9,14.5
47,George McGinnis*,PF,27,PHI,78,76,32.5,7.5,16.3,0.463,,,,7.5,16.3,0.463,0.463,5.3,7.4,0.716,3.6,6.8,10.4,3.8,1.8,0.3,4,3.7,20.3
48,Ron Boone,SG,31,KCK,82,,32.4,6.9,15.5,0.443,,,,6.9,15.5,0.443,0.443,3.9,4.6,0.854,1.4,1.9,3.3,3.8,1.3,0.1,3.7,2.8,17.7
49,M.L. Carr,SF,27,DET,79,,32.4,4.9,10.8,0.455,,,,4.9,10.8,0.455,0.455,2.5,3.4,0.738,2.6,4.5,7.1,2.3,1.9,0.3,2.7,3.1,12.4
50,Norm Van Lier,PG,30,CHI,78,,32.4,2.6,6.1,0.419,,,,2.6,6.1,0.419,0.419,2.2,2.9,0.751,1.1,2.5,3.6,6.8,1.8,0.1,2.6,3.6,7.3
51,Walter Davis,SF,23,PHO,81,,32,9.7,18.4,0.526,,,,9.7,18.4,0.526,0.526,4.8,5.8,0.83,2,4,6,3.4,1.4,0.2,3.5,3,24.2
52,John Drew,SF,23,ATL,70,,31.5,8.5,17.7,0.48,,,,8.5,17.7,0.48,0.48,6.2,8.2,0.76,3,4.3,7.3,2,1.7,0.4,3,3.5,23.2
53,Chris Ford,SG,29,DET,82,,31.5,4.6,9.5,0.481,,,,4.6,9.5,0.481,0.481,1.4,1.9,0.734,1.4,1.8,3.3,4.6,2,0.2,2.8,2.2,10.5
54,Gail Goodrich*,SG,34,NOJ,81,,31.5,6.4,13,0.495,,,,6.4,13,0.495,0.495,3.3,4.1,0.795,0.9,1.3,2.2,4.8,1,0.3,2.5,2.3,16.1
55,Charlie Scott*,SG,29,TOT,79,,31.3,5.5,12.6,0.438,,,,5.5,12.6,0.438,0.438,2.5,3.3,0.746,0.8,2.4,3.2,4.8,1.4,0.2,3,3.2,13.5
56,Maurice Lucas,PF,25,POR,68,,31.2,6.7,14.5,0.458,,,,6.7,14.5,0.458,0.458,3,4,0.767,2.7,6.4,9.1,2.5,0.9,0.8,2.8,3.3,16.4
57,Earl Monroe*,SG,33,NYK,76,,31.2,7.3,14.8,0.495,,,,7.3,14.8,0.495,0.495,3.2,3.8,0.832,0.6,1.8,2.4,4.8,0.8,0.3,2.4,2.5,17.8
58,Don Buse,PG,27,PHO,82,,31.1,3.5,7.6,0.458,,,,3.5,7.6,0.458,0.458,1.4,1.7,0.824,0.7,2.3,3,4.8,2.3,0.2,1.5,1.8,8.4
59,Steve Hawes,PF,27,ATL,75,,31,5.2,11.4,0.453,,,,5.2,11.4,0.453,0.453,2.3,2.9,0.818,2.4,6.8,9.2,2.5,1,0.8,2,3.1,12.7
60,Billy Paultz,C,29,SAS,80,,31,6.5,12.2,0.529,,,,6.5,12.2,0.529,0.529,2.9,3.8,0.752,2.2,6.3,8.4,2.7,0.5,2.4,2.1,2.8,15.8
61,Paul Westphal*,SG,27,PHO,80,,31,10.1,19.6,0.516,,,,10.1,19.6,0.516,0.516,5,6.1,0.813,0.5,1.5,2.1,5.5,1.7,0.4,3.5,2,25.2
62,Tom Henderson,PG,26,WSB,75,,30.9,4.5,10.5,0.432,,,,4.5,10.5,0.432,0.432,2.4,3.2,0.746,0.9,1.7,2.6,5.4,1.2,0.2,2.6,1.7,11.4
63,Armond Hill,PG,24,ATL,82,,30.9,3.7,8.9,0.415,,,,3.7,8.9,0.415,0.415,2.3,2.7,0.848,0.7,2.1,2.8,5.2,1.8,0.2,2.9,3.7,9.7
64,Earl Tatum,SG,24,TOT,82,,30.8,6.2,13.3,0.469,,,,6.2,13.3,0.469,0.469,1.9,2.4,0.781,1,2.6,3.6,3.6,1.7,0.5,2.2,3.1,14.3
65,Foots Walker,PG,26,CLE,81,,30.8,3.5,7.9,0.448,,,,3.5,7.9,0.448,0.448,2,2.7,0.719,0.9,2.7,3.6,5.6,2.2,0.3,2.2,2.7,9
66,Henry Bibby,PG,28,PHI,82,82,30.7,3.5,8,0.434,,,,3.5,8,0.434,0.434,2.1,2.7,0.781,0.8,2.3,3.1,5.7,1.1,0.1,1.9,2.5,9.1
67,Dan Roundfield,PF,24,IND,79,,30.7,5.3,10.9,0.489,,,,5.3,10.9,0.489,0.489,2.8,3.8,0.727,3.5,6.7,10.2,2.5,1,1.9,2.5,3.8,13.4
68,Dwight Jones,PF,25,HOU,82,,30.2,4.2,9.5,0.445,,,,4.2,9.5,0.445,0.445,2.2,2.8,0.777,2.6,5.2,7.8,1.3,0.9,0.5,2,3.2,10.6
69,Dave Meyers,PF,24,MIL,80,,30.2,5.4,11.7,0.461,,,,5.4,11.7,0.461,0.461,3.9,5.4,0.722,1.8,4.9,6.7,3,1.1,0.6,2.7,3,14.7
70,Bob Gross,SF,24,POR,72,,30,5.3,10,0.529,,,,5.3,10,0.529,0.529,2.1,2.6,0.8,2.5,3.1,5.6,3.5,1.4,0.7,2.5,3.3,12.7
71,Mike Gale,SG,27,SAS,70,,29.9,3.9,8.3,0.473,,,,3.9,8.3,0.473,0.473,1.2,1.4,0.87,0.8,2.4,3.2,5.4,2.3,0.4,2.5,2.4,9.1
72,George Johnson,C,29,NJN,81,,29.8,3.5,8.9,0.395,,,,3.5,8.9,0.395,0.395,1.6,2.3,0.719,3,6.6,9.6,1.4,1,3.4,2.7,4.2,8.7
73,Sidney Wicks,PF,28,BOS,81,,29.8,5.3,11.4,0.467,,,,5.3,11.4,0.467,0.467,2.7,4.1,0.66,2.8,5.6,8.3,2.1,0.8,0.6,2.8,3.9,13.4
74,James Edwards,C,22,TOT,83,,29,6,13.2,0.453,,,,6,13.2,0.453,0.453,3.3,5.1,0.646,2.4,5,7.4,1,0.6,0.9,2,3.9,15.2
75,Clifford Ray,C,29,GSW,79,,28.7,3.4,6,0.571,,,,3.4,6,0.571,0.571,1.9,3.1,0.609,3,6.6,9.6,1.9,0.9,1.1,1.9,3.7,8.8
76,Richard Washington,PF,22,KCK,78,,28.6,5.4,11.4,0.477,,,,5.4,11.4,0.477,0.477,1.9,2.6,0.754,2.4,6,8.4,1.5,0.9,0.9,2.4,4.2,12.8
77,John Gianelli,C,27,MIL,82,,28.4,3.7,7.7,0.488,,,,3.7,7.7,0.488,0.488,1,1.5,0.642,2,4.2,6.2,2.3,0.7,1.1,1.8,2.3,8.5
78,Lonnie Shelton,PF,22,NYK,82,,28.3,6.2,12,0.514,,,,6.2,12,0.514,0.514,2.5,3.4,0.736,2.5,4.6,7.1,2.4,1.3,1.4,2.8,4.3,14.9
79,Dave Bing*,PG,34,BOS,80,,28.2,5.3,11.8,0.449,,,,5.3,11.8,0.449,0.449,3.1,3.7,0.824,1,1.7,2.7,3.8,1,0.2,2.7,3.1,13.6
80,Lucius Allen,PG,30,KCK,77,,27.9,4.8,11,0.441,,,,4.8,11,0.441,0.441,2.3,2.9,0.791,0.9,2.1,3,4.7,1.2,0.4,2.8,2.3,11.9
81,Lou Hudson*,SG,33,LAL,82,,27.8,6,12.1,0.497,,,,6,12.1,0.497,0.497,1.7,2.2,0.774,1,1.3,2.3,2.4,1.1,0.2,1.8,2.4,13.7
82,Sam Lacey,C,29,KCK,77,,27.7,3.4,7.7,0.449,,,,3.4,7.7,0.449,0.449,1.7,2.4,0.717,2,6.3,8.3,3.9,1.6,1.4,2.4,3.4,8.6
83,Chuck Williams,PG,31,BUF,73,,27.4,2.8,6,0.477,,,,2.8,6,0.477,0.477,1.6,1.9,0.826,0.4,1.5,1.9,4.3,0.7,0.1,2.1,1.9,7.3
84,Alvan Adams,C,23,PHO,70,,27.3,6.2,12.8,0.485,,,,6.2,12.8,0.485,0.485,3.1,4.2,0.73,2.3,5.8,8.1,3.2,1.2,0.9,3.3,3.5,15.5
85,Fred Brown,SG,29,SEA,72,,27.3,7.1,14.5,0.488,,,,7.1,14.5,0.488,0.488,2.4,2.7,0.898,0.8,1.8,2.6,3.3,1.5,0.3,2.3,2,16.6
86,Dennis Johnson*,SG,23,SEA,81,,27.3,4.5,10.9,0.417,,,,4.5,10.9,0.417,0.417,3.7,5,0.732,1.9,1.8,3.6,2.8,1.5,0.6,2,2.6,12.7
87,Jack Sikma*,C,22,SEA,82,,27.3,4.2,9.2,0.455,,,,4.2,9.2,0.455,0.455,2.3,3,0.777,2.4,5.9,8.3,1.6,0.8,0.5,2.3,3.7,10.7
88,World B. Free,SG,24,PHI,76,5,27,5.1,11.3,0.455,,,,5.1,11.3,0.455,0.455,5.4,7.4,0.731,1.2,1.6,2.8,4,0.9,0.5,2.6,2.6,15.7
89,Kevin Kunnert,C,26,HOU,80,,26.9,4.6,10.5,0.437,,,,4.6,10.5,0.437,0.437,1.2,1.7,0.689,3.3,5.4,8.7,1.2,0.6,1.1,1.8,3.9,10.4
90,Austin Carr,SG,29,CLE,82,,26.7,5,11.5,0.438,,,,5,11.5,0.438,0.438,2.2,2.7,0.813,0.9,1.4,2.3,2.7,0.8,0.2,1.8,2,12.3
91,Johnny Davis,SG,22,POR,82,,26.7,4.2,9.2,0.454,,,,4.2,9.2,0.454,0.454,2.3,2.8,0.828,0.8,1.3,2.1,2.6,1,0.2,1.8,2.1,10.7
92,Aaron James,SF,25,NOJ,80,,26.5,5.4,10.8,0.497,,,,5.4,10.8,0.497,0.497,1.5,2,0.745,2,3.2,5.3,1.4,0.5,0.3,1.6,3.2,12.2
93,Paul Silas,PF,34,SEA,82,,26.5,2.2,5.7,0.397,,,,2.2,5.7,0.397,0.397,1.3,2.3,0.586,3.5,4.6,8.1,1.8,0.8,0.2,1.9,2.2,5.8
94,Kevin Grevey,SF,24,WSB,81,,26.2,6.2,13.9,0.448,,,,6.2,13.9,0.448,0.448,3,3.8,0.789,1.5,2,3.6,1.9,0.8,0.2,2,2.5,15.5
95,Gar Heard,PF,29,PHO,80,,26.2,3.3,7.8,0.424,,,,3.3,7.8,0.424,0.424,1.1,1.8,0.612,2.1,6.1,8.2,1.7,1.6,1.3,1.5,2.7,7.8
96,Rich Kelley,C,24,NOJ,82,,25.8,3.7,7.3,0.505,,,,3.7,7.3,0.505,0.505,2.7,3.5,0.779,3,6.2,9.3,2.8,1.1,1.6,2.7,3.6,10.2
97,Otis Birdsong,SG,22,KCK,73,,25.7,6.4,13.1,0.492,,,,6.4,13.1,0.492,0.492,3,4.2,0.697,1,1.4,2.4,2.4,1,0.2,2,2.5,15.8
98,Jim Cleamons,PG,28,NYK,79,,25.4,2.7,5.7,0.48,,,,2.7,5.7,0.48,0.48,1,1.3,0.786,0.9,1.8,2.7,3.6,0.9,0.2,1.4,1.8,6.5
99,Quinn Buckner,PG,23,MIL,82,,25.3,3.8,8.2,0.468,,,,3.8,8.2,0.468,0.468,1.6,2.5,0.645,1,2.1,3,5.6,2.3,0.2,2.8,3.5,9.3
100,Leon Douglas,C,23,DET,79,,25.2,4.1,8.4,0.481,,,,4.1,8.4,0.481,0.481,2.8,4.4,0.641,2.3,5.1,7.4,1.4,0.7,0.6,2.5,3.7,10.9
101,Darnell Hillman,PF,28,TOT,78,,25.2,4.4,9.1,0.479,,,,4.4,9.1,0.479,0.479,2.1,3.7,0.584,2.6,4.8,7.4,1.3,0.8,1,2.2,3.7,10.9
102,Sonny Parker,SF,22,GSW,82,,25.2,5,9.5,0.519,,,,5,9.5,0.519,0.519,1.5,2.1,0.705,2,2.7,4.7,1.9,1.6,0.4,1.6,2.3,11.4
103,Butch Beard,PG,30,NYK,79,,25.1,3.9,7.8,0.502,,,,3.9,7.8,0.502,0.502,1.6,2,0.806,1,2.4,3.3,4.3,1.5,0,1.9,2.5,9.4
104,Charlie Criss,PG,29,ATL,77,,25.1,4.1,9.8,0.425,,,,4.1,9.8,0.425,0.425,3.1,3.8,0.797,0.3,1.3,1.6,3.8,1.4,0.1,1.9,1.9,11.4
105,E.C. Coleman,PF,27,GSW,72,,25,2.9,6.2,0.475,,,,2.9,6.2,0.475,0.475,0.6,0.8,0.727,1.6,3.6,5.2,1.4,0.9,0.3,1.3,3.5,6.4
106,Louie Dampier*,PG,33,SAS,82,,24.8,4.1,8,0.509,,,,4.1,8,0.509,0.509,0.9,1.2,0.752,0.3,1.2,1.5,3.5,1.1,0.2,1.2,1,9.1
107,Darryl Dawkins,C,21,PHI,70,11,24.6,4.7,8.2,0.575,,,,4.7,8.2,0.575,0.575,2.2,3.1,0.709,1.7,6.3,7.9,1.2,0.5,1.8,1.8,3.8,11.7
108,Don Ford,PF,25,LAL,79,,24.6,3.4,7.3,0.472,,,,3.4,7.3,0.472,0.472,0.9,1.1,0.756,1.3,3.1,4.5,1.8,0.9,0.6,1.1,2.7,7.7
109,Elmore Smith,C,28,CLE,81,,24.6,5,10,0.497,,,,5,10,0.497,0.497,2.5,3.8,0.663,2.2,6.2,8.4,0.7,0.6,2.2,1.7,3,12.5
110,Jim McMillian,SF,29,NYK,81,,24.4,3.6,7.7,0.462,,,,3.6,7.7,0.462,0.462,1.4,1.7,0.858,1,2.6,3.6,2.5,0.9,0.2,1.3,1.4,8.5
111,Dave Twardzik,PG,27,POR,75,,24.3,3.2,5.5,0.592,,,,3.2,5.5,0.592,0.592,2.4,3.1,0.782,0.5,1.3,1.8,3.3,1.4,0.1,2.1,2.5,8.9
112,Robert Parish*,C,24,GSW,82,,24,5.2,11.1,0.472,,,,5.2,11.1,0.472,0.472,2,3.2,0.625,2.6,5.7,8.3,1.2,1,1.5,2.5,3.5,12.5
113,Jim McElroy,PG,24,NOJ,74,,23.8,3.9,8.2,0.473,,,,3.9,8.2,0.473,0.473,1.7,2.3,0.737,0.6,1.4,2,3.9,0.8,0.5,1.9,1.5,9.4
114,Coby Dietrick,PF,29,SAS,79,,23.7,3.2,6.9,0.46,,,,3.2,6.9,0.46,0.46,1.1,1.4,0.781,0.9,3.6,4.5,2.7,1,0.7,1.8,2.9,7.5
115,Eddie Johnson,SG,22,ATL,79,,23.7,4.2,8.7,0.484,,,,4.2,8.7,0.484,0.484,2.1,2.5,0.816,0.6,1.3,1.9,3,1.3,0.1,2.1,2.9,10.5
116,John Johnson,SF,30,TOT,77,,23.7,4.4,10.7,0.415,,,,4.4,10.7,0.415,0.415,1.7,2.3,0.751,1.3,2.7,4,2.7,0.6,0.2,2.2,2.6,10.6
117,Ron Lee,PG,25,PHO,82,,23.5,5.1,11.6,0.439,,,,5.1,11.6,0.439,0.439,2.1,2.8,0.746,1.2,1.9,3.1,3.7,2.7,0.2,2.7,3.1,12.2
118,Jim Price,PG,28,TOT,83,,23.2,3.5,7.9,0.448,,,,3.5,7.9,0.448,0.448,1.6,2,0.799,0.7,2.4,3.1,3.1,1.4,0.1,2.1,2.4,8.7
119,Robert Reid,SF,22,HOU,80,,23.1,3.3,7.2,0.455,,,,3.3,7.2,0.455,0.455,0.8,1.2,0.656,1.4,3.1,4.5,1.5,0.8,0.6,1,3.5,7.3
120,Bob Carrington,SG,24,TOT,72,,23,3.5,8.2,0.43,,,,3.5,8.2,0.43,0.43,1.8,2.4,0.76,1,1.4,2.4,1.6,0.9,0.3,1.6,2.8,8.8
121,Junior Bridgeman,SF,24,MIL,82,,22.9,5.8,11.5,0.503,,,,5.8,11.5,0.503,0.503,2,2.5,0.81,1.4,2.1,3.5,2.1,0.9,0.4,2.1,2.5,13.6
122,Paul Griffin,PF,24,NOJ,82,,22.6,2,4.4,0.447,,,,2,4.4,0.447,0.447,1.4,1.9,0.713,1.9,4.3,6.2,2.1,1.1,0.5,1.8,2.8,5.3
123,Jim Brewer,PF,26,CLE,80,,22.5,2.2,4.9,0.449,,,,2.2,4.9,0.449,0.449,0.6,1.3,0.46,2.3,3.9,6.2,1.2,0.8,0.6,1.3,2.2,5
124,Mark Olberding,PF,21,SAS,79,,22.4,2.9,6.1,0.481,,,,2.9,6.1,0.481,0.481,2.3,2.9,0.811,1.3,3.4,4.7,1.7,0.6,0.3,1.5,3,8.2
125,Tree Rollins,C,22,ATL,80,,22.4,3.2,6.5,0.487,,,,3.2,6.5,0.487,0.487,1.3,1.9,0.703,2.2,4.7,6.9,1,0.7,2.7,1.5,4.1,7.6
126,Slick Watts,PG,26,TOT,71,,22.3,3.1,7.9,0.392,,,,3.1,7.9,0.392,0.392,1.3,2.2,0.59,0.8,1.7,2.5,4.1,1.5,0.4,2.4,2.6,7.5
127,Steve Mix,SF,30,PHI,82,20,22.2,3.5,6.8,0.52,,,,3.5,6.8,0.52,0.52,2.1,2.7,0.795,1.2,2.5,3.6,2.1,1.1,0,1.6,1.9,9.2
128,John Mengelt,SG,28,CHI,81,,21.8,4,8.3,0.481,,,,4,8.3,0.481,0.481,2.3,2.9,0.773,0.5,1.1,1.6,2.9,0.6,0,1.5,2.1,10.3
129,Ron Behagen,PF,27,TOT,80,,21.7,4.3,10.1,0.43,,,,4.3,10.1,0.43,0.43,2.2,3.1,0.725,2.5,3.9,6.4,1.3,0.8,0.4,2.2,3.3,10.9
130,Wil Jones,PF,30,BUF,79,,21.7,2.9,6.5,0.44,,,,2.9,6.5,0.44,0.44,1.1,1.5,0.706,1.3,2.9,4.2,1.5,0.9,0.5,1.7,3.2,6.8
131,John Brown,SF,26,ATL,75,,21.3,2.6,5.4,0.474,,,,2.6,5.4,0.474,0.474,2.2,2.7,0.825,1.8,2.2,4,1.4,0.7,0.1,1.5,3.7,7.3
132,Charles Dudley,PG,27,GSW,78,,21.3,1.6,3.2,0.51,,,,1.6,3.2,0.51,0.51,1.8,2.5,0.708,1.1,2.6,3.7,5.2,0.9,0,2.1,2.3,5
133,Bill Robinzine,PF,25,KCK,82,,21.3,3.7,8.3,0.451,,,,3.7,8.3,0.451,0.451,2.5,3.3,0.76,2.1,4.5,6.6,0.9,0.9,0.1,2.1,3.4,10
134,Tom Owens,C,28,POR,82,,20.9,3.8,7.8,0.49,,,,3.8,7.8,0.49,0.49,2.5,3.4,0.741,2.4,4.2,6.6,2,0.4,0.5,1.9,3.2,10.1
135,Larry Wright,PG,23,WSB,70,,20.9,4,8.1,0.496,,,,4,8.1,0.496,0.496,1.1,1.5,0.71,0.4,1,1.5,3.7,1,0.2,1.9,2.8,9.2
